 -0.2076103354714091, -0.2073615596694089, -0.20747751943313794, 
 -0.2079714528198148, -0.2088294140563721, -0.21002687368483572, 
 -0.21113641080861528, -0.21186659059493668, -0.212199232422996, 
 -0.21212888598338048, -0.21171222415272978, -0.21131146329128284, 
 -0.21101016771785916, -0.21082128160301783, -0.21075010737165473, 
 -0.21074640087982063, -0.2107128025433122, -0.2106457725672409, 
 -0.2105463950558025, -0.21041857171465253, -0.21034891260351962, 
 -0.2103794722315461, -0.210506487804398, -0.21072491835944793, 
 -0.21105147602491794, -0.2115928048594972, -0.21235359742041832, 
 -0.2133161171953162, -0.2144584774020893, -0.2156655215147966, 
 -0.21678121355940091, -0.217787095201189, -0.21867017443475745, 
 -0.21940588039454906, -0.21968260316726188, -0.21938182221598182, 
 -0.2185206523846294, -0.21713061409858203, -0.2155170006795709, 
 -0.2147507382957892, -0.2149580570277599, -0.2161339067406891, 
 -0.21824649435205704, -0.22070644923629887, -0.2228624008528261, 
 -0.22466314192370768, -0.22607475647476094, -0.2271177384671405, 
 -0.2283043749625894, -0.22978960653064812, -0.23156407319243913, 
 -0.23360912956360133, -0.2357474515867574, -0.2374998058309294, 
 -0.2388157882441959, -0.23968956580275627, -0.24012918887198806, 
 -0.24055498054132046, -0.24131410981145462, -0.24241476545207638, 
 -0.24385271220127847, -0.2455658308919015, -0.24710263450243594, 
 -0.2483441339409613, -0.24928128201203303, -0.24991377514312263, 
 -0.25042181229874994, -0.2512184577422041, -0.25232634119492625, 
 -0.25374307490368125, -0.2554532787272339, -0.25721128921295777, 
 -0.25885310480740203, -0.26036081628211927, -0.261723590785601, 
 -0.26292586019591624, -0.26389813116223143, -0.26463091816726925, 
 -0.2651312574262384, -0.265411436499925, -0.26583237368723295, 
 -0.2670241261135169, -0.2689982195332884, -0.27173059874079686, 
 -0.27517992591255996, -0.27940024480895054, -0.2843762703875055, 
 -0.2900287257570798, -0.2962698550538482, -0.30293440976932057, 
 -0.3095862689873294, -0.3160903580605889, -0.3223702376436382, 
 -0.32836485006034977, -0.33449858336363525, -0.3413810842603819, 
 -0.34895926826140944, -0.35715947710195306, -0.36597937647841755, 
 -0.3768640874838812, -0.3902710224551789, -0.4060290625126055, 
 -0.4239163332021345, -0.44398903471059836, -0.4671263101741379, 
 -0.49311143036046007, -0.521580522176777, -0.5521437253917625, 
 -0.5810364462710368, -0.604428052627962, -0.6220986637903615, 
 -0.6340071537336414, -0.6401156927272732, -0.6387420831830349, 
 -0.6297042399524313, -0.6135084220520928, -0.5907790189158117, 
 -0.5656023452903148, -0.5481930853428231, -0.5396590846068959, 
 -0.5402179109689565, -0.5497926447154203, -0.5765956477623141, 
 -0.6265329100355123, -0.698543239710858, -0.7910947470085712, 
 -0.9017536257206248, -1.0240025212990986, -1.1546177971242322, 
 -1.291399162633214, -1.4322544855850032, -1.5464538036075302, 
 -1.5688688477402573, -1.497902826052461, -1.3364819653019202, 
 -1.0901525450764238, -0.794960531028095, -0.47574126321261423, 
 -0.13971653966841688, 0.20879224739294622, 0.5590953245711981
