dt_s,status,reason,full_matrix_error,R16,R26,abs_R16,abs_R26,dispersion_error,determinant_error,canonical_J_error,epsilon,richardson_levels,ranks,finest_epsilon,rays_per_segment,elapsed_s,integration_method,path,scaled_max_error,relative_frobenius_error,worst_entry,orbit_threader_wall_s,R11,R12,R13,R14,R15,R21,R22,R23,R24,R25,R31,R32,R33,R34,R35,R36,R41,R42,R43,R44,R45,R46,R51,R52,R53,R54,R55,R56,R61,R62,R63,R64,R65,R66,difference_from_finest_dt,R16_difference_from_finest_dt,R26_difference_from_finest_dt,mpi_matrix_max_difference,mpi_diagnostics_max_difference
1.000000000000e-12,OK,,5.497934090215e-07,-1.765985102163e-07,-5.278712699045e-08,1.765985102163e-07,5.278712699045e-08,1.765985102163e-07,9.029655200000e-09,3.770356400000e-07,3.000000000000e-06,3,1,3.750000000000e-07,48,6.576506999787e+00,BORIS,L3/dt-1e-12/eps-3e-06/ranks-1,5.497934090215e-07,8.430927818737e-08,R34,6.355610000000e+00,-1.386352382771e+00,-1.278842736796e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431696460e-01,-1.386352387561e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851351829247e+00,1.040676260819e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223261134e+00,3.851351834248e+00,0.000000000000e+00,0.000000000000e+00,-3.229486466627e-07,3.930358158562e-07,0.000000000000e+00,0.000000000000e+00,9.999999999999e-01,-9.437694050040e-02,5.185966041457e-10,2.433533395094e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000009319e+00,5.527900004410e-07,-1.468476733763e-07,-3.097279637639e-08,0.000000000000e+00,0.000000000000e+00
3.000000000000e-12,OK,,5.015273409015e-06,-1.591115336053e-06,-4.982488634453e-07,1.591115336053e-06,4.982488634453e-07,1.591115336053e-06,6.624312200000e-11,2.252098100000e-10,1.000000000000e-01,3,1,1.250000000000e-02,48,3.551984000020e+00,BORIS,L3/dt-3e-12/eps-0.1/ranks-1,5.015273409015e-06,6.438344834699e-07,R34,3.330760000000e+00,-1.386353392002e+00,-1.278846070512e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209435125666e-01,-1.386353428492e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851349640296e+00,1.040675814271e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329222226977e+00,3.851349687601e+00,0.000000000000e+00,0.000000000000e+00,4.561856385701e-07,1.568889817823e-06,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437649783226e-02,-2.087749063335e-14,-8.379526155929e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999999e-01,5.018219999542e-06,-1.584400341312e-06,-4.962167037475e-07,0.000000000000e+00,0.000000000000e+00
1.000000000000e-11,OK,,5.520857340890e-05,-1.751891612278e-05,-5.475642966759e-06,1.751891612278e-05,5.475642966759e-06,1.751891612278e-05,4.163587100000e-09,1.426693100000e-08,3.000000000000e-06,3,1,3.750000000000e-07,48,2.685986125143e+00,BORIS,L3/dt-1e-11/eps-3e-06/ranks-1,5.520857340890e-05,7.091238746021e-06,R34,2.465800000000e+00,-1.386364809742e+00,-1.278883685782e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209474275362e-01,-1.386365186450e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851325019056e+00,1.040670794941e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329210604864e+00,3.851325578773e+00,0.000000000000e+00,0.000000000000e+00,5.031635770003e-06,1.727030018243e-05,0.000000000000e+00,0.000000000000e+00,1.000000000001e+00,-9.436909531520e-02,1.640688538246e-09,3.579796401337e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000001294e+00,5.521157000032e-05,-1.748916528594e-05,-5.453828636145e-06,0.000000000000e+00,0.000000000000e+00
3.000000000000e-11,OK,,4.974578934096e-04,-1.546509415842e-04,-4.848600916167e-05,1.546509415842e-04,4.848600916167e-05,1.546509415842e-04,1.352939200000e-08,1.009773800000e-04,3.000000000000e-04,3,1,3.750000000000e-05,48,2.413084959146e+00,BORIS,L3/dt-3e-11/eps-0.0003/ranks-1,4.974578934096e-04,6.519079787391e-05,R34,2.190090000000e+00,-1.386462875122e+00,-1.279207392420e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209811920952e-01,-1.386466591863e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851108078704e+00,1.040626570009e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108171742e+00,3.851113102052e+00,0.000000000000e+00,0.000000000000e+00,-5.670101254772e-05,2.110360610784e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.424910589516e-02,1.330078558955e-12,2.053350857290e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999800e-01,4.974608900010e-04,-1.546441773493e-04,-4.848367648348e-05,0.000000000000e+00,0.000000000000e+00
1.000000000000e-13,OK,,9.283484425637e-09,-6.745690528875e-09,-1.852470206206e-09,6.745690528875e-09,1.852470206206e-09,6.745690528875e-09,1.306401100000e-09,1.436145400000e-09,3.000000000000e-04,4,1,1.875000000000e-05,60,5.852067254204e+01,BORIS,L4/dt-1e-13/eps-0.0003/ranks-1,9.283484425637e-09,1.223770697659e-09,R12,5.829360000000e+01,-1.386352257624e+00,-1.278842328663e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431229686e-01,-1.386352257711e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100163e+00,1.040676316098e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389156e+00,3.851352100046e+00,0.000000000000e+00,0.000000000000e+00,1.917211747274e-09,6.502514200509e-09,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437723008438e-02,-1.799437995911e-10,-7.310618185606e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999985639e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,4.259348451718e-08,-2.066627419305e-08,-6.519898398887e-09,2.066627419305e-08,6.519898398887e-09,2.066627419305e-08,5.854194900000e-10,1.049604300000e-09,1.000000000000e-04,4,1,6.250000000000e-06,60,2.108501495793e+01,BORIS,L4/dt-3e-13/eps-0.0001/ranks-1,4.259348451718e-08,6.305881105065e-09,R12,2.086510000000e+01,-1.386352268020e+00,-1.278842361973e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431264004e-01,-1.386352267503e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078238e+00,1.040676311624e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378796e+00,3.851352078538e+00,0.000000000000e+00,0.000000000000e+00,5.949821696157e-09,2.132038686063e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722324375e-02,2.395750794900e-10,4.453543289027e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999997015e-01,4.474000014909e-08,-1.466182799465e-08,-5.114063146119e-09,0.000000000000e+00,0.000000000000e+00
1.000000000000e-12,OK,,5.497934090215e-07,-1.316031412111e-07,-1.395406527705e-08,1.316031412111e-07,1.395406527705e-08,1.316031412111e-07,5.201601800000e-08,1.106223200000e-07,1.000000000000e-06,4,1,6.250000000000e-08,60,8.099766250001e+00,BORIS,L4/dt-1e-12/eps-1e-06/ranks-1,5.497934090215e-07,6.665392159016e-08,R34,7.881280000000e+00,-1.386352341722e+00,-1.278842670815e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209430887632e-01,-1.386352269205e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851351829247e+00,1.040676260819e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223261134e+00,3.851351834248e+00,0.000000000000e+00,0.000000000000e+00,4.542563963421e-08,1.556091676225e-07,0.000000000000e+00,0.000000000000e+00,9.999999999996e-01,-9.437715893462e-02,2.959563864148e-08,1.106223247007e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000018261e+00,5.527900004410e-07,-1.268792864599e-07,8.616224796355e-08,0.000000000000e+00,0.000000000000e+00
3.000000000000e-12,OK,,5.015383409912e-06,-1.545665829060e-06,-4.784800165686e-07,1.545665829060e-06,4.784800165686e-07,1.545665829060e-06,1.121386500000e-08,6.228675300000e-08,1.000000000000e-06,4,1,6.250000000000e-08,60,4.476972874952e+00,BORIS,L4/dt-3e-12/eps-1e-06/ranks-1,5.015383409912e-06,6.393973723077e-07,R34,4.255810000000e+00,-1.386353377704e+00,-1.278846006823e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209435048845e-01,-1.386353372139e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851349640235e+00,1.040675814260e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329222226945e+00,3.851349687543e+00,0.000000000000e+00,0.000000000000e+00,4.545260913891e-07,1.575150503151e-06,0.000000000000e+00,0.000000000000e+00,9.999999999993e-01,-9.437654354872e-02,1.456046438034e-08,6.228675301853e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000053462e+00,5.018380001331e-06,-1.540941974309e-06,-3.783637033280e-07,0.000000000000e+00,0.000000000000e+00
1.000000000000e-11,OK,,5.519692340883e-05,-1.759838753771e-05,-5.506955777719e-06,1.759838753771e-05,5.506955777719e-06,1.759838753771e-05,8.561362700000e-09,4.767134300000e-07,3.000000000000e-05,4,1,1.875000000000e-06,60,3.387941999827e+00,BORIS,L4/dt-1e-11/eps-3e-05/ranks-1,5.519692340883e-05,7.107734277610e-06,R34,3.163580000000e+00,-1.386364877533e+00,-1.278883885798e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209474483552e-01,-1.386365244279e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851325019996e+00,1.040670796106e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329210605344e+00,3.851325585754e+00,0.000000000000e+00,0.000000000000e+00,4.576106732178e-06,1.763849142315e-05,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.436880919038e-02,4.488190093694e-10,-8.840812670238e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000660e+00,5.519992000025e-05,-1.759048073562e-05,-5.503322985655e-06,0.000000000000e+00,0.000000000000e+00
3.000000000000e-11,OK,,4.974563334095e-04,-1.575055173616e-04,-4.927978414119e-05,1.575055173616e-04,4.927978414119e-05,1.575055173616e-04,2.039025100000e-08,2.912559800000e-08,3.000000000000e-06,4,1,1.875000000000e-07,60,2.951602000045e+00,BORIS,L4/dt-3e-11/eps-3e-06/ranks-1,4.974563334095e-04,6.384886082233e-05,R34,2.731510000000e+00,-1.386465178042e+00,-1.279214341153e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209818247062e-01,-1.386468484668e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851108079412e+00,1.040626570165e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108172104e+00,3.851113102860e+00,0.000000000000e+00,0.000000000000e+00,4.525446036182e-05,1.553670764946e-04,0.000000000000e+00,0.000000000000e+00,9.999999999977e-01,-9.430436565636e-02,-3.080538504647e-09,-9.763548435725e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999950408e-01,4.974593300009e-04,-1.575122298698e-04,-4.927806076360e-05,0.000000000000e+00,0.000000000000e+00
