dt_s,status_before,reason_before,full_matrix_error_before,R16_before,R26_before,abs_R16_before,abs_R26_before,dispersion_error_before,determinant_error_before,canonical_J_error_before,epsilon,richardson_levels,ranks,finest_epsilon_before,rays_per_segment_before,elapsed_s_before,integration_method_before,path_before,scaled_max_error_before,relative_frobenius_error_before,worst_entry_before,orbit_threader_wall_s_before,R11_before,R12_before,R13_before,R14_before,R15_before,R21_before,R22_before,R23_before,R24_before,R25_before,R31_before,R32_before,R33_before,R34_before,R35_before,R36_before,R41_before,R42_before,R43_before,R44_before,R45_before,R46_before,R51_before,R52_before,R53_before,R54_before,R55_before,R56_before,R61_before,R62_before,R63_before,R64_before,R65_before,R66_before,difference_from_finest_dt_before,R16_difference_from_finest_dt_before,R26_difference_from_finest_dt_before,mpi_matrix_max_difference_before,mpi_diagnostics_max_difference_before,status_after,reason_after,full_matrix_error_after,R16_after,R26_after,abs_R16_after,abs_R26_after,dispersion_error_after,determinant_error_after,canonical_J_error_after,finest_epsilon_after,rays_per_segment_after,elapsed_s_after,integration_method_after,path_after,scaled_max_error_after,relative_frobenius_error_after,worst_entry_after,orbit_threader_wall_s_after,R11_after,R12_after,R13_after,R14_after,R15_after,R21_after,R22_after,R23_after,R24_after,R25_after,R31_after,R32_after,R33_after,R34_after,R35_after,R36_after,R41_after,R42_after,R43_after,R44_after,R45_after,R46_after,R51_after,R52_after,R53_after,R54_after,R55_after,R56_after,R61_after,R62_after,R63_after,R64_after,R65_after,R66_after,difference_from_finest_dt_after,R16_difference_from_finest_dt_after,R26_difference_from_finest_dt_after,mpi_matrix_max_difference_after,mpi_diagnostics_max_difference_after,scaled_max_error_gain,abs_R16_gain,abs_R26_gain
1.000000000000e-13,OK,,1.206864843617e-07,-8.786759054391e-09,-4.047139342747e-09,8.786759054391e-09,4.047139342747e-09,8.786759054391e-09,2.437732200000e-10,1.165985200000e-07,1.000000000000e-03,3,1,1.250000000000e-04,48,5.192053504218e+01,BORIS,L3/dt-1e-13/eps-0.001/ranks-1,1.206864843617e-07,1.671365677645e-08,R12,5.168190000000e+01,-1.386352305190e+00,-1.278842440066e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431028973e-01,-1.386352249215e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100283e+00,1.040676316132e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389160e+00,3.851352100056e+00,0.000000000000e+00,0.000000000000e+00,-9.940120094689e-08,-1.095816162550e-07,0.000000000000e+00,0.000000000000e+00,1.000000000003e+00,-9.437727596519e-02,-5.878681280010e-12,-1.167196561311e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000107e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,OK,,9.789484556322e-09,-6.695591812363e-09,-2.047125608516e-09,6.695591812363e-09,2.047125608516e-09,6.695591812363e-09,1.887157100000e-12,1.184746100000e-10,1.250000000000e-04,48,4.711582608405e+01,BORIS,L3/dt-1e-13/eps-0.001/ranks-1,9.789484556322e-09,1.255895228699e-09,R12,4.687930000000e+01,-1.386352257974e+00,-1.278842329169e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431233768e-01,-1.386352257865e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100163e+00,1.040676316098e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389156e+00,3.851352100046e+00,0.000000000000e+00,0.000000000000e+00,2.023308824116e-09,6.710037715650e-09,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437723018808e-02,1.056664197340e-10,1.184746141166e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000061e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.232817557118e+01,1.312320001074e+00,1.976986329471e+00
1.000000000000e-13,OK,,3.141952846124e-08,3.141952812817e-08,5.997218999248e-10,3.141952812817e-08,5.997218999248e-10,3.141952812817e-08,3.581747100000e-10,2.836224400000e-08,3.000000000000e-03,3,1,3.750000000000e-04,48,5.137806162494e+01,BORIS,L3/dt-1e-13/eps-0.003/ranks-1,3.141952846124e-08,3.845345510928e-09,R16,5.115760000000e+01,-1.386352245774e+00,-1.278842302773e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431279330e-01,-1.386352260359e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100239e+00,1.040676316120e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389160e+00,3.851352100057e+00,0.000000000000e+00,0.000000000000e+00,-8.529555032934e-09,-1.442663488440e-08,0.000000000000e+00,0.000000000000e+00,1.000000000005e+00,-9.437725597465e-02,-3.322912791373e-11,-2.866851609288e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999477e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,OK,,9.841484516215e-09,-6.720773569938e-09,-2.029719017472e-09,6.720773569938e-09,2.029719017472e-09,6.720773569938e-09,9.094058800000e-12,4.674480300000e-11,3.750000000000e-04,48,4.721758479206e+01,BORIS,L3/dt-1e-13/eps-0.003/ranks-1,9.841484516215e-09,1.260643476751e-09,R12,4.699650000000e+01,-1.386352257980e+00,-1.278842329221e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431233631e-01,-1.386352257921e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100163e+00,1.040676316098e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389156e+00,3.851352100046e+00,0.000000000000e+00,0.000000000000e+00,2.026612701821e-09,6.708471991364e-09,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437723016095e-02,1.359609772725e-11,4.674480342527e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.192559863248e+00,4.674986859952e+00,2.954704048996e-01
1.000000000000e-13,OK,,1.624005909783e-08,-1.624005943090e-08,2.512651801866e-09,1.624005943090e-08,2.512651801866e-09,1.624005943090e-08,1.586003600000e-10,1.835753500000e-08,1.000000000000e-02,3,1,1.250000000000e-03,48,5.146732333279e+01,BORIS,L3/dt-1e-13/eps-0.01/ranks-1,1.624005909783e-08,1.973342295440e-09,R16,5.124660000000e+01,-1.386352261625e+00,-1.278842332757e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431225289e-01,-1.386352255216e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100244e+00,1.040676316123e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389159e+00,3.851352100062e+00,0.000000000000e+00,0.000000000000e+00,3.885651375558e-09,7.368308423041e-09,0.000000000000e+00,0.000000000000e+00,1.000000000005e+00,-9.437723218351e-02,4.803047281381e-12,1.997686714144e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000009e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,OK,,9.824484559218e-09,-6.705847031581e-09,-2.021414462159e-09,6.705847031581e-09,2.021414462159e-09,6.705847031581e-09,8.400835600000e-12,1.184696200000e-11,1.250000000000e-03,48,4.718711066688e+01,BORIS,L3/dt-1e-13/eps-0.01/ranks-1,9.824484559218e-09,1.258769394599e-09,R12,4.696660000000e+01,-1.386352257977e+00,-1.278842329204e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431233680e-01,-1.386352257909e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100163e+00,1.040676316098e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389156e+00,3.851352100046e+00,0.000000000000e+00,0.000000000000e+00,2.026322540849e-09,6.707220374910e-09,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437723016538e-02,1.179569696036e-12,1.184696230544e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999993e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.653018944652e+00,2.421776004495e+00,1.243016634591e+00
1.000000000000e-13,OK,,9.118535296244e-09,-5.625266258005e-09,-2.407758203606e-09,5.625266258005e-09,2.407758203606e-09,5.625266258005e-09,1.966965500000e-10,4.398596900000e-09,3.000000000000e-02,3,1,3.750000000000e-03,48,4.876164833293e+01,BORIS,L3/dt-1e-13/eps-0.03/ranks-1,9.118535296244e-09,1.253171302130e-09,R52,4.853820000000e+01,-1.386352254787e+00,-1.278842325042e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431239460e-01,-1.386352259327e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100245e+00,1.040676316125e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389160e+00,3.851352100068e+00,0.000000000000e+00,0.000000000000e+00,3.268215938765e-09,9.118535629311e-09,0.000000000000e+00,0.000000000000e+00,1.000000000004e+00,-9.437722772321e-02,-3.152732544427e-12,-5.098679612853e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000003e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,OK,,9.837484382658e-09,-6.710636143228e-09,-2.029062961171e-09,6.710636143228e-09,2.029062961171e-09,6.710636143228e-09,4.578559800000e-12,4.461320200000e-12,3.750000000000e-03,48,4.714224674995e+01,BORIS,L3/dt-1e-13/eps-0.03/ranks-1,9.837484382658e-09,1.260023844126e-09,R12,4.691850000000e+01,-1.386352257982e+00,-1.278842329217e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431233687e-01,-1.386352257917e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100163e+00,1.040676316098e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389156e+00,3.851352100046e+00,0.000000000000e+00,0.000000000000e+00,2.027654130281e-09,6.710829273187e-09,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437723016589e-02,3.579244615359e-13,7.040810906830e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999955e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.269173847248e-01,8.382612524271e-01,1.186635530628e+00
1.000000000000e-13,OK,,1.080848455182e-08,-8.019948440466e-09,-2.470232022780e-09,8.019948440466e-09,2.470232022780e-09,8.019948440466e-09,5.449978200000e-10,5.381568500000e-10,1.000000000000e-01,3,1,1.250000000000e-02,48,4.888810187508e+01,BORIS,L3/dt-1e-13/eps-0.1/ranks-1,1.080848455182e-08,1.479901911132e-09,R12,4.863560000000e+01,-1.386352258563e+00,-1.278842330188e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431237105e-01,-1.386352258545e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100248e+00,1.040676316123e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389150e+00,3.851352100030e+00,0.000000000000e+00,0.000000000000e+00,2.725218817410e-09,8.229287894243e-09,0.000000000000e+00,0.000000000000e+00,1.000000000004e+00,-9.437722871100e-02,8.392094557103e-14,-3.632003685341e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000001e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,OK,,9.834484560045e-09,-6.714994740616e-09,-2.032159697794e-09,6.714994740616e-09,2.032159697794e-09,6.714994740616e-09,1.422861800000e-12,2.122524400000e-12,1.250000000000e-02,48,4.720049587497e+01,BORIS,L3/dt-1e-13/eps-0.1/ranks-1,9.834484560045e-09,1.258840894896e-09,R12,4.697870000000e+01,-1.386352257978e+00,-1.278842329214e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431233687e-01,-1.386352257918e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100144e+00,1.040676316093e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389147e+00,3.851352100026e+00,0.000000000000e+00,0.000000000000e+00,2.025858940960e-09,6.709169599949e-09,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437723016585e-02,-7.587208565855e-13,-1.013694651962e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999979e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.099039251709e+00,1.194334284725e+00,1.215569832165e+00
3.000000000000e-13,OK,,2.676197774233e-05,-5.808322387851e-06,-8.972008280862e-06,5.808322387851e-06,8.972008280862e-06,8.972008280862e-06,1.801602200000e-07,2.334883800000e-05,1.000000000000e-06,3,1,1.250000000000e-07,48,1.830834362516e+01,BORIS,L3/dt-3e-13/eps-1e-06/ranks-1,2.676197774233e-05,3.186808828990e-06,R52,1.808820000000e+01,-1.386340171184e+00,-1.278830665537e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209455531502e-01,-1.386360649648e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078927e+00,1.040676311823e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378795e+00,3.851352078533e+00,0.000000000000e+00,0.000000000000e+00,-1.702320952189e-05,-2.676197774200e-05,0.000000000000e+00,0.000000000000e+00,1.000000000281e+00,-9.438192213477e-02,-3.681884510537e-08,-8.592937818252e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000001073e+00,7.377681306598e-05,6.782187587680e-07,-1.731015819085e-05,0.000000000000e+00,0.000000000000e+00,OK,,5.054348450884e-08,-3.532110913210e-08,-7.328480461488e-10,3.532110913210e-08,7.328480461488e-10,3.532110913210e-08,4.581249100000e-08,5.488408900000e-08,1.250000000000e-07,48,1.703969183308e+01,BORIS,L3/dt-3e-13/eps-1e-06/ranks-1,5.054348450884e-08,8.998412463104e-09,R12,1.681910000000e+01,-1.386352254569e+00,-1.278842369923e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209430851604e-01,-1.386352207663e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078236e+00,1.040676311624e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378795e+00,3.851352078536e+00,0.000000000000e+00,0.000000000000e+00,5.985415240285e-09,3.563281911027e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437721697367e-02,7.512822800643e-09,-4.166003323789e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000009071e+00,2.343080001133e-07,-9.985297262083e-08,-1.004942803068e-07,0.000000000000e+00,0.000000000000e+00,5.294842253634e+02,1.644433748139e+02,1.224265839011e+04
3.000000000000e-13,OK,,1.224441031121e-05,1.187743039843e-06,1.014216194458e-06,1.187743039843e-06,1.014216194458e-06,1.187743039843e-06,9.288971800000e-08,1.189558000000e-05,3.000000000000e-06,3,1,3.750000000000e-07,48,1.820257745800e+01,BORIS,L3/dt-3e-13/eps-3e-06/ranks-1,1.224441031121e-05,1.446349633527e-06,R52,1.798070000000e+01,-1.386354682995e+00,-1.278844299650e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209427351925e-01,-1.386350427544e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078928e+00,1.040676311824e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378795e+00,3.851352078534e+00,0.000000000000e+00,0.000000000000e+00,-5.450603842419e-06,-1.224441031088e-05,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,-9.438789601373e-02,-1.257205903667e-08,-8.190514242642e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000006886e+00,3.941920393781e-05,-1.773012171685e-05,-4.090528872275e-06,0.000000000000e+00,0.000000000000e+00,OK,,4.173340961700e-08,-1.964300231165e-08,-1.035312572820e-08,1.964300231165e-08,1.035312572820e-08,1.964300231165e-08,3.816722600000e-08,2.505384300000e-08,3.750000000000e-07,48,1.703833445907e+01,BORIS,L3/dt-3e-13/eps-3e-06/ranks-1,4.173340961700e-08,6.982974023575e-09,R34,1.682030000000e+01,-1.386352274155e+00,-1.278842355253e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431402692e-01,-1.386352288945e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078242e+00,1.040676311625e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378798e+00,3.851352078543e+00,0.000000000000e+00,0.000000000000e+00,-3.137001954549e-09,1.804613514441e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722029605e-02,-4.689483532925e-09,1.662361174391e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000013113e+00,4.473000103644e-08,1.010783452833e-08,1.146120488586e-08,0.000000000000e+00,0.000000000000e+00,2.933958769145e+02,6.046647151991e+01,9.796231795925e+01
3.000000000000e-13,OK,,4.360734546807e-06,-3.699951075287e-07,-3.529601476144e-07,3.699951075287e-07,3.529601476144e-07,3.699951075287e-07,2.015887700000e-08,2.322038200000e-06,1.000000000000e-05,3,1,1.250000000000e-06,48,1.812719704187e+01,BORIS,L3/dt-3e-13/eps-1e-05/ranks-1,4.360734546807e-06,4.255374487374e-07,R56,1.790780000000e+01,-1.386352035021e+00,-1.278842862632e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209430061810e-01,-1.386352638738e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078927e+00,1.040676311824e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378795e+00,3.851352078537e+00,0.000000000000e+00,0.000000000000e+00,1.134961694188e-06,2.383449452535e-06,0.000000000000e+00,0.000000000000e+00,1.000000000052e+00,-9.437287314547e-02,8.260218102823e-10,1.609494802982e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999956364e-01,1.706806997565e-05,7.998703705942e-06,2.188986625778e-06,0.000000000000e+00,0.000000000000e+00,OK,,4.282348453621e-08,-2.148034205278e-08,-6.808910159052e-09,2.148034205278e-08,6.808910159052e-09,2.148034205278e-08,2.537075400000e-09,2.746861400000e-09,1.250000000000e-06,48,1.710481191706e+01,BORIS,L3/dt-3e-13/eps-1e-05/ranks-1,4.282348453621e-08,6.363596166595e-09,R12,1.687010000000e+01,-1.386352267909e+00,-1.278842362203e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431259997e-01,-1.386352265590e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078242e+00,1.040676311625e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378798e+00,3.851352078542e+00,0.000000000000e+00,0.000000000000e+00,3.425360212904e-09,2.313637559777e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722153019e-02,-4.998373372858e-10,1.652221863101e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000210e+00,4.473000103644e-08,-1.475462748164e-08,-8.341770214489e-09,0.000000000000e+00,0.000000000000e+00,1.018304464019e+02,1.722482382355e+01,5.183797984838e+01
3.000000000000e-13,OK,,1.367540766059e-06,2.665567068310e-07,-7.191678356772e-08,2.665567068310e-07,7.191678356772e-08,2.665567068310e-07,1.101302700000e-08,9.056568900000e-07,3.000000000000e-05,3,1,3.750000000000e-06,48,1.823148816708e+01,BORIS,L3/dt-3e-13/eps-3e-05/ranks-1,1.367540766059e-06,1.433142715325e-07,R52,1.799050000000e+01,-1.386352163665e+00,-1.278841703203e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209432497455e-01,-1.386352150242e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078932e+00,1.040676311826e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378795e+00,3.851352078537e+00,0.000000000000e+00,0.000000000000e+00,-6.418010774178e-07,-1.367540765726e-06,0.000000000000e+00,0.000000000000e+00,1.000000000001e+00,-9.437774235238e-02,1.400455777253e-09,3.944084634901e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000001339e+00,2.576299000134e-06,8.118680551189e-07,1.247907247155e-06,0.000000000000e+00,0.000000000000e+00,OK,,4.617148441355e-08,-2.135836411749e-08,-5.340502371374e-09,2.135836411749e-08,5.340502371374e-09,2.135836411749e-08,2.395885000000e-09,2.391665200000e-09,3.750000000000e-06,48,1.708041699999e+01,BORIS,L3/dt-3e-13/eps-3e-05/ranks-1,4.617148441355e-08,6.562118261704e-09,R12,1.686000000000e+01,-1.386352268705e+00,-1.278842365551e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431271326e-01,-1.386352269681e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078242e+00,1.040676311625e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378798e+00,3.851352078543e+00,0.000000000000e+00,0.000000000000e+00,5.641504921609e-09,2.269313047139e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722261211e-02,-4.113484365606e-10,7.780951751736e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000002230e+00,4.473000103644e-08,-1.440058849227e-08,-2.049389294329e-09,0.000000000000e+00,0.000000000000e+00,2.961873076919e+01,1.248020238651e+01,1.346629559669e+01
3.000000000000e-13,OK,,2.458408982564e-07,-5.415875558850e-08,-1.586155927235e-08,5.415875558850e-08,1.586155927235e-08,5.415875558850e-08,4.901408200000e-09,1.911487900000e-07,1.000000000000e-04,3,1,1.250000000000e-05,48,1.820846262504e+01,BORIS,L3/dt-3e-13/eps-0.0001/ranks-1,2.458408982564e-07,2.552992917306e-08,R52,1.798960000000e+01,-1.386352215873e+00,-1.278842219581e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431561177e-01,-1.386352276410e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078926e+00,1.040676311823e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378795e+00,3.851352078531e+00,0.000000000000e+00,0.000000000000e+00,1.113614944370e-07,2.458408985895e-07,0.000000000000e+00,0.000000000000e+00,9.999999999899e-01,-9.437716495473e-02,6.174559693963e-10,1.129198073128e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000492e+00,1.096158089992e-06,-2.315841059995e-07,-3.035280180116e-08,0.000000000000e+00,0.000000000000e+00,OK,,4.455348445731e-08,-2.122102225684e-08,-6.245329698027e-09,2.122102225684e-08,6.245329698027e-09,2.122102225684e-08,1.072768800000e-09,7.569347400000e-10,1.250000000000e-05,48,1.696615900006e+01,BORIS,L3/dt-3e-13/eps-0.0001/ranks-1,4.455348445731e-08,6.452711904064e-09,R12,1.674370000000e+01,-1.386352268457e+00,-1.278842363933e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431275161e-01,-1.386352269867e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078236e+00,1.040676311624e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378795e+00,3.851352078536e+00,0.000000000000e+00,0.000000000000e+00,6.067538660361e-09,2.137735870752e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722322579e-02,-1.088042467526e-10,-1.341671346844e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000315e+00,4.474000014909e-08,-1.445781436966e-08,-4.712875783515e-09,0.000000000000e+00,0.000000000000e+00,5.517882635913e+00,2.552127552246e+00,2.539747305472e+00
3.000000000000e-13,OK,,1.830080867959e-07,2.788361036773e-08,-3.691137970584e-08,2.788361036773e-08,3.691137970584e-08,3.691137970584e-08,1.709035100000e-10,2.065596000000e-07,3.000000000000e-04,3,1,3.750000000000e-05,48,1.815653729090e+01,BORIS,L3/dt-3e-13/eps-0.0003/ranks-1,1.830080867959e-07,2.009785547699e-08,R56,1.793600000000e+01,-1.386352270752e+00,-1.278842355868e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431279112e-01,-1.386352263355e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078930e+00,1.040676311823e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378795e+00,3.851352078531e+00,0.000000000000e+00,0.000000000000e+00,7.302792198482e-08,1.207367848274e-07,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437705087193e-02,-1.945863417217e-10,-3.976185383659e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999503e-01,4.327419729140e-07,1.739074831109e-07,-4.599113832625e-08,0.000000000000e+00,0.000000000000e+00,OK,,4.296348454780e-08,-2.068001114711e-08,-6.247764083853e-09,2.068001114711e-08,6.247764083853e-09,2.068001114711e-08,3.150173500000e-10,3.064964100000e-10,3.750000000000e-05,48,1.698914808407e+01,BORIS,L3/dt-3e-13/eps-0.0003/ranks-1,4.296348454780e-08,6.315408949894e-09,R12,1.676870000000e+01,-1.386352268103e+00,-1.278842362343e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431267848e-01,-1.386352267990e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078242e+00,1.040676311625e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378798e+00,3.851352078543e+00,0.000000000000e+00,0.000000000000e+00,6.184178614588e-09,2.080193411826e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722358376e-02,-1.280105278146e-10,-3.064964056906e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999400e-01,4.473000103644e-08,-1.391577620675e-08,-3.915085893763e-09,0.000000000000e+00,0.000000000000e+00,4.259619272554e+00,1.348336331609e+00,5.907934296245e+00
