model,name,pair,kind,species,charge_units,witness_bunch_charge_C,step_since_t0,time_s,time_fs,time_ps,time_since_t0_fs,time_since_t0_ps,source_active,source_z_m,source_sigma_x_m,source_sigma_y_m,source_sigma_z_m,source_plus_3sigma_z_m,source_charge_C,x_m,y_m,z_abs_m,s_minus_ip_m,x_um,y_um,s_minus_ip_mm,px,py,pz,gamma,kinetic_keV,Ex_V_per_m,Ey_V_per_m,Ez_V_per_m,Bx_T,By_T,Bz_T,E_abs_V_per_m,B_abs_T
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,920,8.6e-12,8600,8.6,4600.0,4.6,True,0.0046790423197181855,0.0009301025807972754,0.0009311002055934323,0.0006147667065184366,0.006523342439273496,-2.0027207925e-09,1.9444558475965194e-06,0.0,0.0062942883522280595,0.0002942883522280594,1.9444558475965195,0.0,0.2942883522280594,3.520995799138303e-07,0.0,1.732051425225158,2.0000005349060848,510.9992233364477,-831.9321518841223,0.0,-116.21761359595591,0.0,-2.775020944246186e-06,0.0,840.0104993680051,2.775020944246186e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,940,8.7e-12,8700,8.7,4700.0,4.7,True,0.004709021500581624,0.0009409629034447495,0.0009419718281025083,0.0006152809092431262,0.006554864228311003,-2.0027207925e-09,1.9444611744259828e-06,0.0,0.006320251143004585,0.0003202511430045853,1.9444611744259828,0.0,0.3202511430045853,3.5863496139695995e-07,0.0,1.732051432079802,2.000000540842382,510.99922636988936,-830.963445963748,0.0,-117.52514000531973,0.0,-2.7717896961068204e-06,0.0,839.2332256656767,2.7717896961068204e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,960,8.8e-12,8800,8.799999999999999,4800.0,4.8,True,0.004739000681445062,0.0009518232404016622,0.000952843463646947,0.0006158006082924944,0.006586402506322545,-2.0027207925e-09,1.9444665991643827e-06,0.0,0.006346213933806941,0.0003462139338069412,1.9444665991643826,0.0,0.3462139338069412,3.651633716097809e-07,0.0,1.7320514390114976,2.0000005468454085,510.99922943742956,-830.165895374681,0.0,-118.84489774217617,0.0,-2.769129359463088e-06,0.0,838.6295508522187,2.769129359463088e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,980,8.9e-12,8900,8.9,4900.0,4.8999999999999995,True,0.004768979862308502,0.0009626835909334041,0.0009637151115100099,0.0006163257895160525,0.006617957230856659,-2.0027207925e-09,1.9444721217171855e-06,0.0,0.006372176724635419,0.0003721767246354186,1.9444721217171854,0.0,0.3721767246354186,3.716861319958367e-07,0.0,1.7320514460209595,2.0000005529157825,510.9992325393843,-829.5331621918376,0.0,-120.17680497464507,0.0,-2.7670187933183207e-06,0.0,838.1931350410259,2.7670187933183207e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1000,9e-12,9000,9.0,5000.0,5.0,True,0.00479895904317194,0.0009735439543889058,0.0009745867710599118,0.0006168564387368119,0.006649528359382376,-2.0027207925e-09,1.9444777420093022e-06,0.0,0.006398139515490311,0.00039813951549031064,1.9444777420093022,0.0,0.3981395154903106,3.7820451531014207e-07,0.0,1.7320514531088973,2.000000559054118,510.99923567606737,-829.0592072504753,0.0,-121.52077392691616,0.0,-2.765437853230922e-06,0.0,837.9179360907506,2.765437853230922e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1020,9.1e-12,9100,9.1,5100.0,5.1,True,0.004828938224035378,0.000984404330185968,0.0009854584417419974,0.0006173925417536373,0.006681115849296291,-2.0027207925e-09,1.944483459984367e-06,0.0,0.0064241023063719115,0.00042410230637191133,1.944483459984367,0.0,0.4241023063719113,3.84719747893654e-07,0.0,1.732051460276017,2.0000005652610278,510.9992388477917,-828.7382706319452,0.0,-122.87671080188235,0.0,-2.7643673262219828e-06,0.0,837.7981900598238,2.7643673262219828e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1040,9.2e-12,9200,9.2,5200.0,5.199999999999999,True,0.0048589174048988175,0.0009952647178061752,0.0009963301230720588,0.0006179340843411744,0.0067127196579223405,-2.0027207925e-09,1.944489275604065e-06,0.0,0.00645006509728052,0.00045006509728051994,1.9444892756040648,0.0,0.4500650972805199,3.912330117996933e-07,0.0,1.7320514675230179,2.0000005715371167,510.99924205486656,-828.5648535561824,0.0,-124.24451570646617,0.0,-2.763788870375263e-06,0.0,837.8283930684805,2.763788870375263e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1060,9.3e-12,9300,9.299999999999999,5300.0,5.3,True,0.004888896585762257,0.0010061251167923222,0.0010072018146235154,0.0006184810522371623,0.006744339742473744,-2.0027207925e-09,1.9444951888474794e-06,0.0,0.006476027888216437,0.00047602788821643656,1.9444951888474795,0.0,0.47602788821643655,3.977454467826842e-07,0.0,1.7320514748505942,2.000000577882986,510.9992452975991,-828.5337014992757,0.0,-125.62408257524164,0.0,-2.7636849585235855e-06,0.0,838.0032843867391,2.7636849585235855e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1080,9.4e-12,9400,9.4,5400.0,5.3999999999999995,True,0.004918875766625695,0.0010169855267443079,0.001018073516018903,0.000619033431125604,0.006775976060002507,-2.0027207925e-09,1.944501199710474e-06,0.0,0.006501990679179966,0.0005019906791799656,1.9445011997104737,0.0,0.5019906791799656,4.0425815215868947e-07,0.0,1.7320514822594308,2.0000005842992286,510.9992485762923,-828.6397884970751,0.0,-127.01529909623082,0.0,-2.7640388258914215e-06,0.0,838.317830709202,2.7640388258914215e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1100,9.5e-12,9500,9.5,5500.0,5.5,True,0.004948854947489134,0.0010278459473082504,0.0010289452269143014,0.0006195912066197165,0.006807628567348283,-2.0027207925e-09,1.9445073082050942e-06,0.0,0.006527953470171409,0.000527953470171409,1.9445073082050943,0.0,0.527953470171409,4.1077218854684814e-07,0.0,1.73205148975021,2.0000005907864353,510.99925189124815,-828.8783025777781,0.0,-128.41804664091,0.0,-2.764834421503335e-06,0.0,838.7672115594919,2.764834421503335e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1120,9.600000000000001e-12,9600,9.600000000000001,5600.000000000001,5.600000000000001,True,0.004978834128352573,0.0010387063781602615,0.0010398169469826724,0.0006201543642453856,0.00683929722108873,-2.0027207925e-09,1.9445135143590093e-06,0.0,0.006553916261191081,0.0005539162611910807,1.9445135143590093,0.0,0.5539162611910807,4.172885795002442e-07,0.0,1.7320514973236043,2.0000005973451893,510.99925524276455,-829.2446322341152,0.0,-129.83220019882114,0.0,-2.766056363060145e-06,0.0,839.3468057350071,2.766056363060145e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1140,9.7e-12,9700,9.7,5699.999999999999,5.699999999999999,True,0.005008813309216011,0.0010495668189922838,0.0010506886759075696,0.0006207228894338179,0.0068709819775174645,-2.0027207925e-09,1.9445198182149595e-06,0.0,0.006579879052239288,0.0005798790522392877,1.9445198182149595,0.0,0.5798790522392877,4.238083130342592e-07,0.0,1.7320515049802796,2.0000006039760665,510.99925863113583,-829.7343539026266,0.0,-131.25762832072394,0.0,-2.7676898951743834e-06,0.0,840.0521787595045,2.7676898951743834e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1160,9.800000000000001e-12,9800,9.8,5800.000000000001,5.800000000000001,True,0.005038792490079451,0.0010604272694963454,0.0010615604133717804,0.0006212967675151243,0.006902682792624824,-2.0027207925e-09,1.9445262198302415e-06,0.0,0.006605841843316344,0.000605841843316344,1.9445262198302415,0.0,0.605841843316344,4.3033234305984086e-07,0.0,1.7320515127208918,2.0000006106796353,510.99926205665247,-830.3432203232863,0.0,-132.69419306679018,0.0,-2.769720850542261e-06,0.0,840.879071216838,2.769720850542261e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1180,9.9e-12,9900,9.899999999999999,5899.999999999999,5.8999999999999995,True,0.0050687716709428895,0.001071287729346082,0.00107243215904441,0.0006218759837061256,0.006934399622061266,-2.0027207925e-09,1.9445327192761975e-06,0.0,0.0066318046344225655,0.0006318046344225654,1.9445327192761974,0.0,0.6318046344225654,4.3686159072817316e-07,0.0,1.7320515205460918,2.0000006174564593,510.99926551960243,-831.0671496638955,0.0,-134.14174995692426,0.0,-2.772135613666628e-06,0.0,841.8233878504312,2.772135613666628e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1200,1.0000000000000001e-11,10000,10.000000000000002,6000.000000000001,6.000000000000001,True,0.005098750851806329,0.0010821481981802843,0.0010833039125732245,0.0006224605231007728,0.006966132421108647,-2.0027207925e-09,1.9445393166377456e-06,0.0,0.006657767425558272,0.0006577674255582719,1.9445393166377456,0.0,0.6577674255582718,4.433969456927263e-07,0.0,1.7320515284565188,2.0000006243070927,510.99926902026886,-831.9022154010125,0.0,-135.6001479270324,0.0,-2.7749210871034632e-06,0.0,842.8811874202353,2.7749210871034632e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1220,1.01e-11,10100,10.1,6099.999999999999,6.1,True,0.005128730032669767,0.001093008675593237,0.001094175673562196,0.0006230503706577784,0.006997881144643102,-2.0027207925e-09,1.944546012012909e-06,0.0,0.006683730216723782,0.0006837302167237817,1.944546012012909,0.0,0.6837302167237818,4.4993926729428106e-07,0.0,1.7320515364528046,2.0000006312320813,510.9992725589307,-832.8446368648121,0.0,-137.0692292890342,0.0,-2.7780646599229868e-06,0.0,844.0486732246965,2.7780646599229868e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1240,1.0200000000000001e-11,10200,10.200000000000001,6200.000000000001,6.200000000000001,True,0.005158709213533206,0.0011038691611190464,0.0011050474415435203,0.0006236455111863165,0.007029645747092156,-2.0027207925e-09,1.944552805512371e-06,0.0,0.006709693007919417,0.0007096930079194168,1.9445528055123709,0.0,0.7096930079194168,4.5648938567402263e-07,0.0,1.7320515445355753,2.000000638231968,510.9992761358656,-833.8907704148203,0.0,-138.5488296951697,0.0,-2.7815541782751466e-06,0.0,845.3221842545738,2.7815541782751466e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1260,1.03e-11,10300,10.299999999999999,6299.999999999999,6.3,True,0.005188688394396644,0.0011147296542260404,0.0011159192159728832,0.0006242459293394702,0.007061426182415054,-2.0027207925e-09,1.944559697259045e-06,0.0,0.006735655799145507,0.0007356557991455067,1.9445596972590449,0.0,0.7356557991455067,4.630481028196251e-07,0.0,1.7320515527054428,2.0000006453072836,510.9992797513444,-835.0371012374102,0.0,-140.03877811069023,0.0,-2.7853779180290644e-06,0.0,846.6981869696616,2.7853779180290644e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1280,1.0400000000000001e-11,10400,10.4,6400.000000000001,6.400000000000001,True,0.005218667575260084,0.0011255901543483695,0.0011267909962621343,0.0006248516096399392,0.007093222404179901,-2.0027207925e-09,1.944566687387665e-06,0.0,0.006761618590402379,0.0007616185904023793,1.9445666873876648,0.0,0.7616185904023792,4.696161935495366e-07,0.0,1.7320515609630058,2.000000652458545,510.99928340563145,-836.280235852049,0.0,-141.5388968055856,0.0,-2.7895245597766246e-06,0.0,848.1732677853629,2.7895245597766246e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1300,1.05e-11,10500,10.5,6499.999999999999,6.499999999999999,True,0.005248646756123522,0.0011364506609196805,0.0011376627818180706,0.0006254625365136221,0.007125034365664388,-2.0027207925e-09,1.944573776044377e-06,0.0,0.006787581381690362,0.0007875813816903615,1.944573776044377,0.0,0.7875813816903615,4.761944064404249e-07,0.0,1.732051569308857,2.0000006596862665,510.99928709898956,-837.6168951629637,0.0,-143.04900135483012,0.0,-2.7939831656553723e-06,0.0,849.7441261056516,2.7939831656553723e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1320,1.0600000000000001e-11,10600,10.600000000000001,6600.000000000001,6.6000000000000005,True,0.005278625936986961,0.0011473111733946956,0.0011485345720676627,0.0006260786943182092,0.007156862019941588,-2.0027207925e-09,1.9445809633863593e-06,0.0,0.006813544173009784,0.0008135441730097838,1.9445809633863593,0.0,0.8135441730097839,4.827834647016842e-07,0.0,1.7320515777435783,2.000000666990952,510.99929083167603,-839.043907954156,0.0,-144.56890064167786,0.0,-2.7987431576502695e-06,0.0,851.4075678003605,2.7987431576502695e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1340,1.07e-11,10700,10.7,6699.999999999999,6.699999999999999,True,0.005308605117850399,0.0011581716912608918,0.0011594063664628097,0.0006267000673667781,0.007188705319950733,-2.0027207925e-09,1.944588249581445e-06,0.0,0.0068395069643609795,0.0008395069643609794,1.944588249581445,0.0,0.8395069643609794,4.893840670003684e-07,0.0,1.7320515862677357,2.000000674373091,510.9992946039415,-840.5582047957116,0.0,-146.09839686408276,0.0,-2.8037942972673716e-06,0.0,853.1604990947743,2.8037942972673716e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1360,1.0800000000000001e-11,10800,10.8,6800.000000000001,6.800000000000001,True,0.005338584298713839,0.0011690322140514861,0.001170278164484953,0.0006273266399360062,0.007220564218521857,-2.0027207925e-09,1.944595634807762e-06,0.0,0.00686546975574429,0.0008654697557442899,1.944595634807762,0.0,0.8654697557442899,4.959968882393422e-07,0.0,1.732051594881889,2.000000681833169,510.99929841603347,-842.1568122440804,0.0,-147.63728553946729,0.0,-2.8091266661880874e-06,0.0,854.9999207547177,2.8091266661880874e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1380,1.09e-11,10900,10.899999999999999,6899.999999999999,6.8999999999999995,True,0.005368563479577277,0.001179892741350743,0.0011811499656632822,0.0006279583962716445,0.0072524386683922104,-2.0027207925e-09,1.9446031192533806e-06,0.0,0.00689143254716005,0.0008914325471600501,1.9446031192533806,0.0,0.89143254716005,5.026225802912046e-07,0.0,1.7320516035865816,2.000000689371656,510.9993022681925,-843.8368474017495,0.0,-149.18535551353165,0.0,-2.814730648122243e-06,0.0,856.9229226322648,2.814730648122243e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1400,1.1e-11,11000,11.0,7000.000000000001,7.000000000000001,True,0.005398542660440716,0.00119075327279079,0.0011920217695862041,0.0006285953205926759,0.007284328622218744,-2.0027207925e-09,1.9446107031159727e-06,0.0,0.006917395338608598,0.0009173953386085983,1.9446107031159727,0.0,0.9173953386085983,5.092617726907794e-07,0.0,1.732051612382348,2.0000006969890163,510.9993061606555,-845.5955128285781,0.0,-150.74238897396629,0.0,-2.820596911834155e-06,0.0,858.9266785642442,2.820596911834155e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1420,1.1099999999999999e-11,11100,11.1,7099.999999999999,7.1,True,0.005428521841304155,0.0012016138080412702,0.0012028935759074162,0.0006292373970953407,0.0073162340325901775,-2.0027207925e-09,1.944618386602486e-06,0.0,0.00694335813009028,0.0009433581300902797,1.944618386602486,0.0,0.9433581300902797,5.15915073288867e-07,0.0,1.7320516212697064,2.000000704685697,510.9993100936512,-847.4300917866125,0.0,-152.3081614696141,0.0,-2.8267163952810792e-06,0.0,861.0084416053774,2.8267163952810792e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1440,1.12e-11,11200,11.200000000000001,7200.000000000001,7.200000000000001,True,0.005458501022167593,0.0012124743468098997,0.0012137653843479856,0.0006298846099603649,0.007348154852048688,-2.0027207925e-09,1.9446261699288194e-06,0.0,0.006969320921605438,0.0009693209216054379,1.9446261699288194,0.0,0.9693209216054379,5.225830688698072e-07,0.0,1.7320516302491635,2.0000007124621377,510.9993140674043,-849.33794379811,0.0,-153.88244193641225,0.0,-2.833080290796402e-06,0.0,863.1655395759927,2.833080290796402e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1460,1.1299999999999999e-11,11300,11.299999999999999,7300.0,7.3,True,0.005488480203031032,0.0012233348888472445,0.0012246371946947525,0.0006305369433556888,0.007380091033098098,-2.0027207925e-09,1.944634053319514e-06,0.0,0.00699528371315442,0.0009952837131544197,1.944634053319514,0.0,0.9952837131544197,5.292663257350661e-07,0.0,1.7320516393212129,2.0000007203187655,510.99931808213285,-851.3165004536618,0.0,-155.46499272680848,0.0,-2.8396800311070736e-06,0.0,865.3953708613284,2.8396800311070736e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1480,1.14e-11,11400,11.4,7400.000000000002,7.400000000000001,True,0.005518459383894472,0.0012341954339515867,0.0012355090067891396,0.0006311943814308731,0.007412042528187091,-2.0027207925e-09,1.9446420370074466e-06,0.0,0.007021246504737573,0.0010212465047375729,1.9446420370074466,0.0,1.021246504737573,5.359653902546963e-07,0.0,1.7320516484863326,2.0000007282559946,510.9993221380486,-853.3632614356935,0.0,-157.0555696411969,0.0,-2.846507276069467e-06,0.0,867.6954004277565,2.846507276069467e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1500,1.1499999999999999e-11,11500,11.499999999999998,7500.0,7.5,True,0.00554843856475791,0.0012450559819673387,0.0012463808205220718,0.0006318569083098365,0.00744400928968742,-2.0027207925e-09,1.9446501212335427e-06,0.0,0.0070472092963552455,0.0010472092963552454,1.9446501212335427,0.0,1.0472092963552453,5.426807893884575e-07,0.0,1.7320516577449838,2.0000007362742247,510.99932623535574,-855.4757907856459,0.0,-158.65392196428633,0.0,-2.8535539002180544e-06,0.0,870.0631560840719,2.8535539002180544e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1520,1.16e-11,11600,11.600000000000001,7600.000000000002,7.600000000000001,True,0.005578417745621349,0.00125591653277856,0.001257252635825564,0.0006325245080824098,0.007475991269868578,-2.0027207925e-09,1.944658306246481e-06,0.0,0.00707317208800779,0.0010731720880077901,1.944658306246481,0.0,1.0731720880077902,5.494130311784765e-07,0.0,1.732051667097618,2.0000007443738466,510.99933037425404,-857.6517134037716,0.0,-160.25979250674754,0.0,-2.860811981090013e-06,0.0,872.4962249767794,2.860811981090013e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1540,1.1699999999999999e-11,11700,11.7,7700.0,7.7,True,0.005608396926484787,0.001266777086299966,0.001268124452660177,0.0006331971647972844,0.00750798842087664,-2.0027207925e-09,1.944666592302416e-06,0.0,0.0070991348796955595,0.0010991348796955593,1.9446665923024158,0.0,1.0991348796955593,5.561626052152706e-07,0.0,1.7320516765446696,2.000000752555236,510.9993345549354,-859.8887117804696,0.0,-161.8729176532629,0.0,-2.868273788322157e-06,0.0,874.9922503182846,2.868273788322157e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1560,1.18e-11,11800,11.8,7800.000000000002,7.800000000000002,True,0.005638376107348226,0.0012776376424676011,0.0012789962709981722,0.0006338748624568975,0.007540000694718919,-2.0027207925e-09,1.944674979664709e-06,0.0,0.0071250976714189096,0.0011250976714189094,1.944674979664709,0.0,1.1250976714189094,5.62929983078898e-07,0.0,1.7320516860865556,2.0000007608187547,510.9993387775848,-862.1845229459615,0.0,-163.4930274171964,0.0,-2.875931773476169e-06,0.0,877.5489283348224,2.875931773476169e-06
analytic Gaussian c0,Te-1,1,2,electron,-1,-9.613059803999999e-19,1580,1.1899999999999999e-11,11900,11.899999999999999,7900.0,7.8999999999999995,True,0.0056683552882116645,0.0012884982012247301,0.0012898680908088682,0.0006345575850116931,0.007572028043246744,-2.0027207925e-09,1.944683468603654e-06,0.0,0.007151060463178196,0.001151060463178196,1.944683468603654,0.0,1.151060463178196,5.697156187568609e-07,0.0,1.7320516957236778,2.00000076916475,510.99934304237973,-864.5369356115381,0.0,-165.11984550078253,0.0,-2.883778560502852e-06,0.0,880.1640054073962,2.883778560502852e-06
