run,path,timer,ranks,wall_max_s,wall_min_s,wall_avg_s,fraction_of_main
withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0,sandbox/Drift-Experiment/withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0/timing.dat,BB transition dump,1,0.0,0.0,0.0,0.0
withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0,sandbox/Drift-Experiment/withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0/timing.dat,bDeviceSyncronizati,1,0.005183,0.005183,0.005183,1.2423298178331736e-06
withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0,sandbox/Drift-Experiment/withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0/timing.dat,bHistogramInit,1,5.997,5.997,5.997,0.0014374400767018217
withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0,sandbox/Drift-Experiment/withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0/timing.dat,bMergeBins,1,0.0,0.0,0.0,0.0
withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0,sandbox/Drift-Experiment/withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0/timing.dat,BB CIC scatter,1,1914.0,1914.0,1914.0,0.45877277085330775
withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0,sandbox/Drift-Experiment/withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0/timing.dat,BB halo accum,1,0.03202,0.03202,0.03202,7.674976030680729e-06
withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0,sandbox/Drift-Experiment/withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0/timing.dat,fillHalo,1,0.011,0.011,0.011,2.6366251198465963e-06
withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0,sandbox/Drift-Experiment/withness_t0_4ps_active_16ps_centered_ip_release_shifted_c0/timing.dat,gather,1,32.34,32.34,32.34,0.007751677852348994
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,mainTimer,1,2036.0,2036.0,2036.0,1.0
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Write Stat,1,1.581,1.581,1.581,0.0007765225933202357
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Write H5-File,1,3.005,3.005,3.005,0.0014759332023575639
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bInitLimits,1,2.248,2.248,2.248,0.0011041257367387035
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bAllReduceLimits,1,0.006796,0.006796,0.006796,3.337917485265226e-06
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bAllReduceGlobalHis,1,0.01238,0.01238,0.01238,6.080550098231827e-06
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bAssignUniformBins,1,2.122,2.122,2.122,0.0010422396856581532
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bExecuteHistoReduct,1,2.597,2.597,2.597,0.001275540275049116
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bSortContainerByBin,1,265.8,265.8,265.8,0.13055009823182712
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bVerifySorting,1,0.0,0.0,0.0,0.0
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Initialize,1,0.04883,0.04883,0.04883,2.398330058939096e-05
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Initialize: extra H,1,0.001684,0.001684,0.001684,8.271119842829077e-07
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Warmup,1,0.02782,0.02782,0.02782,1.3664047151277015e-05
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Green Init,1,0.01487,0.01487,0.01487,7.303536345776031e-06
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,FFT: Green,1,0.08247,0.08247,0.08247,4.050589390962672e-05
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Solve,1,499.6,499.6,499.6,0.24538310412573675
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Solve: Physical to,1,0.5837,0.5837,0.5837,0.00028668958742632613
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,FFT: Rho,1,96.09,96.09,96.09,0.04719548133595285
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,FFT: Convolution,1,94.62,94.62,94.62,0.046473477406679765
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Solve: Double to ph,1,0.5192,0.5192,0.5192,0.0002550098231827112
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Solve: Electric fie,1,301.4,301.4,301.4,0.1480353634577603
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,FFT: Efield,1,284.0,284.0,284.0,0.13948919449901767
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Efield: double to p,1,1.846,1.846,1.846,0.000906679764243615
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,samplingTime,1,0.06927,0.06927,0.06927,3.402259332023576e-05
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Sampling,1,0.06856,0.06856,0.06856,3.367387033398821e-05
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,particleBC,1,18.34,18.34,18.34,0.009007858546168958
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,updateParticle,1,0.0,0.0,0.0,0.0
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,computeMoments,1,53.93,53.93,53.93,0.02648821218074656
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,TIntegration1,1,11.69,11.69,11.69,0.005741650294695481
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,TIntegration2,1,24.91,24.91,24.91,0.012234774066797642
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,External field eval,1,26.85,26.85,26.85,0.01318762278978389
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,PluginElements,1,0.0,0.0,0.0,0.0
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,Binaryrepart,1,0.0,0.0,0.0,0.0
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,OrbThreader,1,0.06127,0.06127,0.06127,3.0093320235756385e-05
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,BB window total,1,1776.0,1776.0,1776.0,0.8722986247544204
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,BB entry trans,1,0.0,0.0,0.0,0.0
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,BB mesh setup,1,30.67,30.67,30.67,0.01506385068762279
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,BB self fields,1,1697.0,1697.0,1697.0,0.8334970530451866
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,BB transform back,1,8.798,8.798,8.798,0.004321218074656188
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,BB witness gather,1,4.165,4.165,4.165,0.002045677799607073
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,BB transition dump,1,0.0,0.0,0.0,0.0
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bDeviceSyncronizati,1,0.002462,0.002462,0.002462,1.2092337917485267e-06
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bHistogramInit,1,2.983,2.983,2.983,0.0014651277013752455
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,bMergeBins,1,0.0,0.0,0.0,0.0
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,BB CIC scatter,1,899.2,899.2,899.2,0.44165029469548134
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,BB halo accum,1,0.01444,0.01444,0.01444,7.092337917485265e-06
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,fillHalo,1,0.004952,0.004952,0.004952,2.432220039292731e-06
withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps,sandbox/Drift-Experiment/withness_t0_4ps_coarse_to_12p5ps_fine_to_30ps/timing.dat,gather,1,15.78,15.78,15.78,0.00775049115913556
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,mainTimer,2,1.692,1.692,1.692,1.0
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,H5 open close,2,0.4435,0.4429,0.4432,0.2619385342789598
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,H5 total step,2,0.5599,0.5598,0.5599,0.33091016548463353
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,H5 step header,2,0.04288,0.04158,0.04223,0.024958628841607565
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,H5 device host copy,2,0.0005235,0.000469,0.0004962,0.00029326241134751776
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,H5 dataset write,2,0.09607,0.09547,0.09577,0.0566016548463357
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Write Stat,2,0.08141,0.07924,0.08033,0.04747635933806146
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,findInternal,2,1.792e-06,1.374e-06,1.583e-06,9.35579196217494e-07
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,findPeriodic,2,8.3e-08,8.3e-08,8.3e-08,4.905437352245863e-08
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Initialize,2,0.007318,0.0073,0.007309,0.004319739952718677
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Warmup,2,0.002027,0.002023,0.002025,0.0011968085106382979
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Green Init,2,0.00504,0.005024,0.005032,0.0029739952718676123
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,FFT: Green,2,0.02904,0.02746,0.02825,0.016696217494089834
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Solve,2,0.6492,0.6483,0.6487,0.3833924349881797
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Solve: Physical to,2,0.00458,0.003421,0.004001,0.0023646572104018913
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,FFT: Rho,2,0.08244,0.07795,0.0802,0.04739952718676123
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,FFT: Convolution,2,0.08369,0.0808,0.08224,0.048605200945626474
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Solve: Double to ph,2,0.004572,0.003753,0.004162,0.0024598108747044918
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Solve: Electric fie,2,0.2703,0.2703,0.2703,0.15975177304964538
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,FFT: Efield,2,0.2398,0.2367,0.2382,0.14078014184397164
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Efield: double to p,2,0.01304,0.01069,0.01187,0.0070153664302600475
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,samplingTime,2,0.01709,0.01691,0.017,0.01004728132387707
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Sampling,2,0.003621,0.003617,0.003619,0.002138888888888889
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,particleBC,2,0.003464,0.003401,0.003432,0.002028368794326241
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,updateParticle,2,0.01667,0.01648,0.01658,0.00979905437352246
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,locateParticles,2,0.01012,0.01012,0.01012,0.005981087470449173
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,sendPreprocess,2,0.002295,0.00229,0.002293,0.0013552009456264775
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,particleSend,2,0.0007826,0.0006568,0.0007197,0.000425354609929078
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,particleRecv,2,0.0001615,0.0001198,0.0001406,8.309692671394799e-05
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,particleDestroy,2,0.0008546,0.00065,0.0007523,0.00044462174940898346
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,particleWait,2,0.0006687,0.0005842,0.0006264,0.00037021276595744685
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,particleFreeBuffers,2,9.234e-05,8.531e-05,8.883e-05,5.25e-05
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,particleDeserialize,2,0.0008874,0.000877,0.0008822,0.0005213947990543736
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,particleDeserResize,2,0.0002671,0.0001555,0.0002113,0.00012488179669030734
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,particleDeserCopy,2,0.0005595,0.0004228,0.0004912,0.00029030732860520095
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,computeMoments,2,0.05277,0.05272,0.05274,0.03117021276595745
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,TIntegration1,2,0.004847,0.004842,0.004844,0.0028628841607565014
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,TIntegration2,2,0.01185,0.0118,0.01182,0.00698581560283688
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,External field eval,2,0.018,0.01718,0.01759,0.01039598108747045
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,Binaryrepart,2,0.0,0.0,0.0,0.0
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,OrbThreader,2,0.001515,0.0007538,0.001134,0.0006702127659574469
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,BB window total,2,0.3918,0.3918,0.3918,0.23156028368794326
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,BB entry trans,2,0.0,0.0,0.0,0.0
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,BB mesh setup,2,0.02087,0.02086,0.02087,0.01233451536643026
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,BB self fields,2,0.3532,0.3532,0.3532,0.2087470449172577
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,BB transform back,2,0.003243,0.003231,0.003237,0.0019131205673758864
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,BB witness gather,2,0.00188,0.001644,0.001762,0.001041371158392435
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,BB transition dump,2,0.0,0.0,0.0,0.0
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,scatter,2,0.01908,0.01907,0.01907,0.011270685579196218
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,accumulateHalo,2,0.002228,0.002128,0.002178,0.0012872340425531914
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,fillHalo,2,0.003535,0.002932,0.003233,0.0019107565011820334
cain-opalx-reduced-order-model,sandbox/cain-opalx-reduced-order-model/opalx/timing.dat,gather,2,0.00624,0.006235,0.006238,0.0036867612293144205
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,mainTimer,1,42.21,42.21,42.21,1.0
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Write Stat,1,0.02831,0.02831,0.02831,0.0006706941483060885
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Write H5-File,1,0.06203,0.06203,0.06203,0.0014695569770196636
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bInitLimits,1,0.01213,0.01213,0.01213,0.0002873726605069889
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bAllReduceLimits,1,2.475e-05,2.475e-05,2.475e-05,5.863539445628998e-07
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bAllReduceGlobalHis,1,4.408e-05,4.408e-05,4.408e-05,1.0443022980336412e-06
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bAssignUniformBins,1,0.02967,0.02967,0.02967,0.0007029140014214641
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bExecuteHistoReduct,1,0.00947,0.00947,0.00947,0.0002243544183842691
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bSortContainerByBin,1,0.3465,0.3465,0.3465,0.008208955223880597
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bVerifySorting,1,0.0,0.0,0.0,0.0
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Initialize,1,1.452,1.452,1.452,0.034399431414356786
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Initialize: extra H,1,0.04145,0.04145,0.04145,0.0009819947879649371
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Warmup,1,0.9098,0.9098,0.9098,0.021554134091447526
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Green Init,1,0.4945,0.4945,0.4945,0.011715233357024402
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,FFT: Green,1,5.446,5.446,5.446,0.12902155887230513
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Solve,1,33.99,33.99,33.99,0.8052594171997157
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Solve: Physical to,1,0.02114,0.02114,0.02114,0.0005008291873963515
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,FFT: Rho,1,5.42,5.42,5.42,0.12840559109215824
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,FFT: Convolution,1,5.483,5.483,5.483,0.1298981284055911
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Solve: Double to ph,1,0.02097,0.02097,0.02097,0.0004968017057569296
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Solve: Electric fie,1,17.4,17.4,17.4,0.4122245913290689
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,FFT: Efield,1,16.47,16.47,16.47,0.3901918976545842
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Efield: double to p,1,0.06559,0.06559,0.06559,0.0015538971807628522
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,samplingTime,1,0.1126,0.1126,0.1126,0.002667614309405354
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Sampling,1,0.1116,0.1116,0.1116,0.0026439232409381664
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,particleBC,1,0.03806,0.03806,0.03806,0.0009016820658611703
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,updateParticle,1,0.0,0.0,0.0,0.0
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,computeMoments,1,0.5634,0.5634,0.5634,0.013347547974413647
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,TIntegration1,1,0.09659,0.09659,0.09659,0.0022883203032456763
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,TIntegration2,1,0.3216,0.3216,0.3216,0.007619047619047619
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,External field eval,1,0.406,0.406,0.406,0.009618573797678276
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,PluginElements,1,0.0,0.0,0.0,0.0
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,Binaryrepart,1,0.0,0.0,0.0,0.0
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,OrbThreader,1,0.3042,0.3042,0.3042,0.007206823027718551
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,BB window total,1,35.32,35.32,35.32,0.8367685382610756
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,BB entry trans,1,3.139,3.139,3.139,0.07436626391850272
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,BB mesh setup,1,0.2987,0.2987,0.2987,0.007076522151149017
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,BB self fields,1,31.28,31.28,31.28,0.7410566216536366
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,BB transform back,1,0.1483,0.1483,0.1483,0.0035133854536839606
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,BB witness gather,1,0.005536,0.005536,0.005536,0.00013115375503435205
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,BB transition dump,1,0.01009,0.01009,0.01009,0.0002390428808339256
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bDeviceSyncronizati,1,2.745e-05,2.745e-05,2.745e-05,6.50319829424307e-07
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bHistogramInit,1,0.004105,0.004105,0.004105,9.72518360578062e-05
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,bMergeBins,1,0.0,0.0,0.0,0.0
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,BB CIC scatter,1,1.011,1.011,1.011,0.023951670220326935
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,BB halo accum,1,0.0001027,0.0001027,0.0001027,2.433072731580194e-06
timing_pairs/pair1,sandbox/track12particles/opalx/timing_pairs/pair1/timing.dat,fillHalo,1,2.859e-05,2.859e-05,2.859e-05,6.773276474769011e-07
