s_m,Bx_axis_T,Bx_probe_T,Bx_probe_fint0_T,By_axis_T,By_probe_T,By_probe_fint0_T,Bs_axis_T,Bs_probe_T,Bs_probe_fint0_T,delta_Bx_fint_T
7.496750773379716e+00,0.000000000000000e+00,-1.739427264432451e-06,0.000000000000000e+00,-4.597778836268733e-02,-4.597705268129441e-02,-4.597705268129441e-02,0.000000000000000e+00,3.478825538362177e-04,3.478825538362177e-04,-1.739427264432451e-06
7.498133172563449e+00,0.000000000000000e+00,-1.729301490354394e-06,0.000000000000000e+00,-4.549827762549821e-02,-4.549754837015624e-02,-4.549754837015624e-02,0.000000000000000e+00,3.458574158969246e-04,3.458574158969246e-04,-1.729301490354394e-06
7.499515571747181e+00,0.000000000000000e+00,-1.719264857435817e-06,0.000000000000000e+00,-4.502155412845894e-02,-4.502083134274098e-02,-4.502083134274098e-02,0.000000000000000e+00,3.438501060409585e-04,3.438501060409585e-04,-1.719264857435817e-06
7.500897970930913e+00,0.000000000000000e+00,-1.709317934223642e-06,0.000000000000000e+00,-4.454759314587822e-02,-4.454687686843480e-02,-4.454687686843480e-02,0.000000000000000e+00,3.418607379767565e-04,3.418607379767565e-04,-1.709317934223642e-06
7.502280370114645e+00,0.000000000000000e+00,-1.699461219946163e-06,0.000000000000000e+00,-4.407636980439868e-02,-4.407566006877491e-02,-4.407566006877491e-02,0.000000000000000e+00,3.398894115491453e-04,3.398894115491453e-04,-1.699461219946163e-06
7.503662769298377e+00,0.000000000000000e+00,-1.689695142014317e-06,0.000000000000000e+00,-4.360785910250944e-02,-4.360715593696637e-02,-4.360715593696637e-02,0.000000000000000e+00,3.379362122395998e-04,3.379362122395998e-04,-1.689695142014317e-06
7.505045168482110e+00,0.000000000000000e+00,-1.680020053580770e-06,0.000000000000000e+00,-4.314203593073868e-02,-4.314133935807883e-02,-4.314133935807883e-02,0.000000000000000e+00,3.360012106780645e-04,3.360012106780645e-04,-1.680020053580770e-06
7.506427567665842e+00,0.000000000000000e+00,-1.670436231157212e-06,0.000000000000000e+00,-4.267887509251758e-02,-4.267818512991468e-02,-4.267818512991468e-02,0.000000000000000e+00,3.340844621664169e-04,3.340844621664169e-04,-1.670436231157212e-06
7.507809966849574e+00,0.000000000000000e+00,-1.660943872290073e-06,0.000000000000000e+00,-4.221835132569029e-02,-4.221766798452328e-02,-4.221766798452328e-02,0.000000000000000e+00,3.321860062136137e-04,3.321860062136137e-04,-1.660943872290073e-06
7.509192366033306e+00,0.000000000000000e+00,-1.651543093295275e-06,0.000000000000000e+00,-4.176043932466156e-02,-4.175976261035289e-02,-4.175976261035289e-02,0.000000000000000e+00,3.303058660826452e-04,3.303058660826452e-04,-1.651543093295275e-06
7.510574765217038e+00,0.000000000000000e+00,-1.642233927052594e-06,0.000000000000000e+00,-4.130511376316220e-02,-4.130444367502045e-02,-4.130444367502045e-02,0.000000000000000e+00,3.284440483494118e-04,3.284440483494118e-04,-1.642233927052594e-06
7.511957164400771e+00,0.000000000000000e+00,-1.633016320860354e-06,0.000000000000000e+00,-4.085234931761337e-02,-4.085168584868022e-02,-4.085168584868022e-02,0.000000000000000e+00,3.266005424736664e-04,3.266005424736664e-04,-1.633016320860354e-06
7.513339563584503e+00,0.000000000000000e+00,-1.623890134351496e-06,0.000000000000000e+00,-4.040212069107960e-02,-4.040146382798141e-02,-4.040146382798141e-02,0.000000000000000e+00,3.247753203822312e-04,3.247753203822312e-04,-1.623890134351496e-06
7.514721962768235e+00,0.000000000000000e+00,-1.614855137471952e-06,0.000000000000000e+00,-3.995440263778528e-02,-3.995375236058907e-02,-3.995375236058907e-02,0.000000000000000e+00,3.229683360646755e-04,3.229683360646755e-04,-1.614855137471952e-06
7.516104361951967e+00,0.000000000000000e+00,-1.605911008522693e-06,0.000000000000000e+00,-3.950916998818414e-02,-3.950852627025832e-02,-3.950852627025832e-02,0.000000000000000e+00,3.211795251817301e-04,3.211795251817301e-04,-1.605911008522693e-06
7.517486761135699e+00,0.000000000000000e+00,-1.597057332266865e-06,0.000000000000000e+00,-3.906639767456097e-02,-3.906576048244080e-02,-3.906576048244080e-02,0.000000000000000e+00,3.194088046867162e-04,3.194088046867162e-04,-1.597057332266865e-06
7.518869160319432e+00,0.000000000000000e+00,-1.588293598103565e-06,0.000000000000000e+00,-3.862606075714483e-02,-3.862543005040276e-02,-3.862543005040276e-02,0.000000000000000e+00,3.176560724603041e-04,3.176560724603041e-04,-1.588293598103565e-06
7.520251559503164e+00,0.000000000000000e+00,-1.579619198310217e-06,0.000000000000000e+00,-3.818813445072190e-02,-3.818751018184299e-02,-3.818751018184299e-02,0.000000000000000e+00,3.159212069589915e-04,3.159212069589915e-04,-1.579619198310217e-06
7.521633958686896e+00,0.000000000000000e+00,-1.571033426355444e-06,0.000000000000000e+00,-3.775259415172022e-02,-3.775197626598267e-02,-3.775197626598267e-02,0.000000000000000e+00,3.142040668776808e-04,3.142040668776808e-04,-1.571033426355444e-06
7.523016357870628e+00,0.000000000000000e+00,-1.562535475284813e-06,0.000000000000000e+00,-3.731941546575404e-02,-3.731880390111510e-02,-3.731880390111510e-02,0.000000000000000e+00,3.125044908268300e-04,3.125044908268300e-04,-1.562535475284813e-06
7.524398757054360e+00,0.000000000000000e+00,-1.554124436181884e-06,0.000000000000000e+00,-3.688857423560365e-02,-3.688796892259114e-02,-3.688796892259114e-02,0.000000000000000e+00,3.108222970246661e-04,3.108222970246661e-04,-1.554124436181884e-06
7.525781156238093e+00,0.000000000000000e+00,-1.545799296707226e-06,0.000000000000000e+00,-3.646004656960758e-02,-3.645944743121705e-02,-3.645944743121705e-02,0.000000000000000e+00,3.091572830049901e-04,3.091572830049901e-04,-1.545799296707226e-06
7.527163555421825e+00,0.000000000000000e+00,-1.537558939718493e-06,0.000000000000000e+00,-3.603380887045152e-02,-3.603321582204945e-02,-3.603321582204945e-02,0.000000000000000e+00,3.075092253411947e-04,3.075092253411947e-04,-1.537558939718493e-06
7.528545954605557e+00,0.000000000000000e+00,-1.529402141974611e-06,0.000000000000000e+00,-3.560983786432325e-02,-3.560925081355641e-02,-3.560925081355641e-02,0.000000000000000e+00,3.058778793871039e-04,3.058778793871039e-04,-1.529402141974611e-06
7.529928353789289e+00,0.000000000000000e+00,-1.521327572927649e-06,0.000000000000000e+00,-3.518811063041634e-02,-3.518752947712771e-02,-3.518752947712771e-02,0.000000000000000e+00,3.042629790353490e-04,3.042629790353490e-04,-1.521327572927649e-06
7.531310752973021e+00,0.000000000000000e+00,-1.513333793606060e-06,0.000000000000000e+00,-3.476860463075551e-02,-3.476802926690688e-02,-3.476802926690688e-02,0.000000000000000e+00,3.026642364940189e-04,3.026642364940189e-04,-1.513333793606060e-06
7.532693152156754e+00,0.000000000000000e+00,-1.505419255593212e-06,0.000000000000000e+00,-3.435129774031485e-02,-3.435072804991644e-02,-3.435072804991644e-02,0.000000000000000e+00,3.010813420823679e-04,3.010813420823679e-04,-1.505419255593212e-06
7.534075551340486e+00,0.000000000000000e+00,-1.497582300105579e-06,0.000000000000000e+00,-3.393616827740884e-02,-3.393560413645637e-02,-3.393560413645637e-02,0.000000000000000e+00,2.995139640464556e-04,2.995139640464556e-04,-1.497582300105579e-06
7.535457950524219e+00,0.000000000000000e+00,-1.489821157174973e-06,0.000000000000000e+00,-3.352319503431970e-02,-3.352263631073910e-02,-3.352263631073910e-02,0.000000000000000e+00,2.979617483955942e-04,2.979617483955942e-04,-1.489821157174973e-06
7.536840349707950e+00,0.000000000000000e+00,-1.482133944939745e-06,0.000000000000000e+00,-3.311235730814011e-02,-3.311180386174030e-02,-3.311180386174030e-02,0.000000000000000e+00,2.964243187605903e-04,2.964243187605903e-04,-1.482133944939745e-06
7.538222748891682e+00,0.000000000000000e+00,-1.474518669049884e-06,0.000000000000000e+00,-3.270363493179237e-02,-3.270308661422649e-02,-3.270308661422649e-02,0.000000000000000e+00,2.949012762747658e-04,2.949012762747658e-04,-1.474518669049884e-06
7.539605148075415e+00,0.000000000000000e+00,-1.466973222191455e-06,0.000000000000000e+00,-3.229700830519816e-02,-3.229646495993360e-02,-3.229646495993360e-02,0.000000000000000e+00,2.933921994788457e-04,2.933921994788457e-04,-1.466973222191455e-06
7.540987547259147e+00,0.000000000000000e+00,-1.459495383735952e-06,0.000000000000000e+00,-3.189245842656278e-02,-3.189191988886049e-02,-3.189191988886049e-02,0.000000000000000e+00,2.918966442508300e-04,2.918966442508300e-04,-1.459495383735952e-06
7.542369946442880e+00,0.000000000000000e+00,-1.452082819520377e-06,0.000000000000000e+00,-3.148996692373573e-02,-3.148943302063918e-02,-3.148943302063918e-02,0.000000000000000e+00,2.904141437620093e-04,2.904141437620093e-04,-1.452082819520377e-06
7.543752345626611e+00,0.000000000000000e+00,-1.444733081764311e-06,0.000000000000000e+00,-3.108951608561722e-02,-3.108898663595150e-02,-3.108898663595150e-02,0.000000000000000e+00,2.889442084603793e-04,2.889442084603793e-04,-1.444733081764311e-06
7.545134744810343e+00,0.000000000000000e+00,-1.437443609130230e-06,0.000000000000000e+00,-3.069108889356405e-02,-3.069056370794560e-02,-3.069056370794560e-02,0.000000000000000e+00,2.874863260827043e-04,2.874863260827043e-04,-1.437443609130230e-06
7.546517143994076e+00,0.000000000000000e+00,-1.430211726933827e-06,0.000000000000000e+00,-3.029466905276087e-02,-3.029414793361823e-02,-3.029414793361823e-02,0.000000000000000e+00,2.860399616965810e-04,2.860399616965810e-04,-1.430211726933827e-06
7.547899543177808e+00,0.000000000000000e+00,-1.423034647511187e-06,0.000000000000000e+00,-2.990024102351166e-02,-2.989972376511794e-02,-2.989972376511794e-02,0.000000000000000e+00,2.846045577738720e-04,2.846045577738720e-04,-1.423034647511187e-06
7.549281942361540e+00,0.000000000000000e+00,-1.415909470749880e-06,0.000000000000000e+00,-2.950779005240476e-02,-2.950727644092212e-02,-2.950727644092212e-02,0.000000000000000e+00,2.831795342969249e-04,2.831795342969249e-04,-1.415909470749880e-06
7.550664341545272e+00,0.000000000000000e+00,-1.408833184791434e-06,0.000000000000000e+00,-2.911730220331132e-02,-2.911679201684817e-02,-2.911679201684817e-02,0.000000000000000e+00,2.817642888990654e-04,2.817642888990654e-04,-1.408833184791434e-06
7.552046740729004e+00,0.000000000000000e+00,-1.401802666912578e-06,0.000000000000000e+00,-2.872876438816112e-02,-2.872825739684252e-02,-2.872825739684252e-02,0.000000000000000e+00,2.803581970408434e-04,2.803581970408434e-04,-1.401802666912578e-06
7.553429139912737e+00,0.000000000000000e+00,-1.394814684593109e-06,0.000000000000000e+00,-2.834216439745182e-02,-2.834166036350369e-02,-2.834166036350369e-02,0.000000000000000e+00,2.789606122236063e-04,2.789606122236063e-04,-1.394814684593109e-06
7.554811539096469e+00,0.000000000000000e+00,-1.387865896778221e-06,0.000000000000000e+00,-2.795749093043608e-02,-2.795698960828371e-02,-2.795698960828371e-02,0.000000000000000e+00,2.775708662419609e-04,2.775708662419609e-04,-1.387865896778221e-06
7.556193938280201e+00,0.000000000000000e+00,-1.380952855343288e-06,0.000000000000000e+00,-2.757473362492950e-02,-2.757423476131103e-02,-2.757423476131103e-02,0.000000000000000e+00,2.761882694767293e-04,2.761882694767293e-04,-1.380952855343288e-06
7.557576337463933e+00,0.000000000000000e+00,-1.374072006769389e-06,0.000000000000000e+00,-2.719388308668834e-02,-2.719338642078378e-02,-2.719338642078378e-02,0.000000000000000e+00,2.748121112300497e-04,2.748121112300497e-04,-1.374072006769389e-06
7.558958736647665e+00,0.000000000000000e+00,-1.367219694037685e-06,0.000000000000000e+00,-2.681493091829015e-02,-2.681443618186657e-02,-2.681443618186657e-02,0.000000000000000e+00,2.734416601042491e-04,2.734416601042491e-04,-1.367219694037685e-06
7.560341135831398e+00,0.000000000000000e+00,-1.360392158751085e-06,0.000000000000000e+00,-2.643786974746206e-02,-2.643737666503545e-02,-2.643737666503545e-02,0.000000000000000e+00,2.720761644261735e-04,2.720761644261735e-04,-1.360392158751085e-06
7.561723535015130e+00,0.000000000000000e+00,-1.353585543491512e-06,0.000000000000000e+00,-2.606269325478985e-02,-2.606220154380436e-02,-2.606220154380436e-02,0.000000000000000e+00,2.707148527186367e-04,2.707148527186367e-04,-1.353585543491512e-06
7.563105934198862e+00,0.000000000000000e+00,-1.346795894421114e-06,0.000000000000000e+00,-2.568939620073958e-02,-2.568890557176472e-02,-2.568890557176472e-02,0.000000000000000e+00,2.693569342206576e-04,2.693569342206576e-04,-1.346795894421114e-06
7.564488333382594e+00,0.000000000000000e+00,-1.340019164135799e-06,0.000000000000000e+00,-2.531797445192874e-02,-2.531748460887513e-02,-2.531748460887513e-02,0.000000000000000e+00,2.680015994581639e-04,2.680015994581639e-04,-1.340019164135799e-06
7.565870732566326e+00,0.000000000000000e+00,-1.333251214779279e-06,0.000000000000000e+00,-2.494842500656926e-02,-2.494793564692350e-02,-2.494793564692350e-02,0.000000000000000e+00,2.666480208667943e-04,2.666480208667943e-04,-1.333251214779279e-06
7.567253131750059e+00,0.000000000000000e+00,-1.326487821425793e-06,0.000000000000000e+00,-2.458074601901475e-02,-2.458025683409404e-02,-2.458025683409404e-02,0.000000000000000e+00,2.652953534684382e-04,2.652953534684382e-04,-1.326487821425793e-06
7.568635530933791e+00,0.000000000000000e+00,-1.319724675739502e-06,0.000000000000000e+00,-2.421493682333474e-02,-2.421444749856178e-02,-2.421444749856178e-02,0.000000000000000e+00,2.639427356031082e-04,2.639427356031082e-04,-1.319724675739502e-06
7.570017930117523e+00,0.000000000000000e+00,-1.312957389918190e-06,0.000000000000000e+00,-2.385099795583536e-02,-2.385050817103407e-02,-2.385050817103407e-02,0.000000000000000e+00,2.625892897176744e-04,2.625892897176744e-04,-1.312957389918190e-06
7.571400329301255e+00,0.000000000000000e+00,-1.306181500928937e-06,0.000000000000000e+00,-2.348893117645323e-02,-2.348844060616591e-02,-2.348844060616591e-02,0.000000000000000e+00,2.612341232129909e-04,2.612341232129909e-04,-1.306181500928937e-06
7.572782728484987e+00,0.000000000000000e+00,-1.299392475042734e-06,0.000000000000000e+00,-2.312873948893347e-02,-2.312824780275981e-02,-2.312824780275981e-02,0.000000000000000e+00,2.598763293508123e-04,2.598763293508123e-04,-1.299392475042734e-06
7.574165127668720e+00,0.000000000000000e+00,-1.292585712674997e-06,0.000000000000000e+00,-2.277042715971438e-02,-2.276993402267281e-02,-2.276993402267281e-02,0.000000000000000e+00,2.585149882218877e-04,2.585149882218877e-04,-1.292585712674997e-06
7.575547526852452e+00,0.000000000000000e+00,-1.285756553538229e-06,0.000000000000000e+00,-2.241399973543051e-02,-2.241350480834236e-02,-2.241350480834236e-02,0.000000000000000e+00,2.571491677764850e-04,2.571491677764850e-04,-1.285756553538229e-06
7.576929926036184e+00,0.000000000000000e+00,-1.278900282112678e-06,0.000000000000000e+00,-2.205946405894533e-02,-2.205896699884221e-02,-2.205896699884221e-02,0.000000000000000e+00,2.557779249185128e-04,2.557779249185128e-04,-1.278900282112678e-06
7.578312325219916e+00,0.000000000000000e+00,-1.272012133440344e-06,0.000000000000000e+00,-2.170682828382998e-02,-2.170632874438472e-02,-2.170632874438472e-02,0.000000000000000e+00,2.544003066643130e-04,2.544003066643130e-04,-1.272012133440344e-06
7.579694724403648e+00,0.000000000000000e+00,-1.265087299246864e-06,0.000000000000000e+00,-2.135610188719167e-02,-2.135559951917309e-02,-2.135559951917309e-02,0.000000000000000e+00,2.530153513670264e-04,2.530153513670264e-04,-1.265087299246864e-06
7.581077123587381e+00,0.000000000000000e+00,-1.258120934395287e-06,0.000000000000000e+00,-2.100729568076574e-02,-2.100679013251760e-02,-2.100679013251760e-02,0.000000000000000e+00,2.516220900073386e-04,2.516220900073386e-04,-1.258120934395287e-06
7.582459522771113e+00,0.000000000000000e+00,-1.251108163674875e-06,0.000000000000000e+00,-2.066042182017743e-02,-2.065991273812172e-02,-2.065991273812172e-02,0.000000000000000e+00,2.502195475512269e-04,2.502195475512269e-04,-1.251108163674875e-06
7.583841921954845e+00,0.000000000000000e+00,-1.244044088927135e-06,0.000000000000000e+00,-2.031549381227766e-02,-2.031498084144226e-02,-2.031498084144226e-02,0.000000000000000e+00,2.488067443751565e-04,2.488067443751565e-04,-1.244044088927135e-06
7.585224321138577e+00,0.000000000000000e+00,-1.236923796510559e-06,0.000000000000000e+00,-1.997252652046522e-02,-1.997200930503619e-02,-1.997200930503619e-02,0.000000000000000e+00,2.473826977590149e-04,2.473826977590149e-04,-1.236923796510559e-06
7.586606720322309e+00,0.000000000000000e+00,-1.229742365104257e-06,0.000000000000000e+00,-1.963153616789508e-02,-1.963101435179339e-02,-1.963101435179339e-02,0.000000000000000e+00,2.459464234468270e-04,2.459464234468270e-04,-1.229742365104257e-06
7.587989119506042e+00,0.000000000000000e+00,-1.222494873849841e-06,0.000000000000000e+00,-1.929254033848431e-02,-1.929201356596697e-02,-1.929201356596697e-02,0.000000000000000e+00,2.444969372751160e-04,2.444969372751160e-04,-1.222494873849841e-06
7.589371518689774e+00,0.000000000000000e+00,-1.215176410829544e-06,0.000000000000000e+00,-1.895555797562074e-02,-1.895502589190623e-02,-1.895502589190623e-02,0.000000000000000e+00,2.430332568685152e-04,2.430332568685152e-04,-1.215176410829544e-06
7.590753917873506e+00,0.000000000000000e+00,-1.207782081877335e-06,0.000000000000000e+00,-1.862060937847904e-02,-1.862007163039657e-02,-1.862007163039657e-02,0.000000000000000e+00,2.415544034019755e-04,2.415544034019755e-04,-1.207782081877335e-06
7.592136317057238e+00,0.000000000000000e+00,-1.200307019718578e-06,0.000000000000000e+00,-1.828771619585857e-02,-1.828717243252099e-02,-1.828717243252099e-02,0.000000000000000e+00,2.400594034286819e-04,2.400594034286819e-04,-1.200307019718578e-06
7.593518716240970e+00,0.000000000000000e+00,-1.192746393432133e-06,0.000000000000000e+00,-1.795690141744634e-02,-1.795635129094612e-02,-1.795635129094612e-02,0.000000000000000e+00,2.385472907724575e-04,2.385472907724575e-04,-1.192746393432133e-06
7.594901115424703e+00,0.000000000000000e+00,-1.185095418227499e-06,0.000000000000000e+00,-1.762818936242236e-02,-1.762763252854996e-02,-1.762763252854996e-02,0.000000000000000e+00,2.370171084831775e-04,2.370171084831775e-04,-1.185095418227499e-06
7.596283514608435e+00,0.000000000000000e+00,-1.177349365527902e-06,0.000000000000000e+00,-1.730160566531910e-02,-1.730104178430327e-02,-1.730104178430327e-02,0.000000000000000e+00,2.354679108533674e-04,2.354679108533674e-04,-1.177349365527902e-06
7.597665913792167e+00,0.000000000000000e+00,-1.169503573348536e-06,0.000000000000000e+00,-1.697717725905032e-02,-1.697660599631912e-02,-1.697660599631912e-02,0.000000000000000e+00,2.338987654938363e-04,2.338987654938363e-04,-1.169503573348536e-06
7.599048312975899e+00,0.000000000000000e+00,-1.161553456957604e-06,0.000000000000000e+00,-1.665493235503409e-02,-1.665435338199606e-02,-1.665435338199606e-02,0.000000000000000e+00,2.323087554658659e-04,2.323087554658659e-04,-1.161553456957604e-06
7.600430712159631e+00,0.000000000000000e+00,-1.153494519805714e-06,0.000000000000000e+00,-1.633490042032777e-02,-1.633431341517180e-02,-1.633431341517180e-02,0.000000000000000e+00,2.306969814670722e-04,2.306969814670722e-04,-1.153494519805714e-06
7.601813111343364e+00,0.000000000000000e+00,-1.145322364707618e-06,0.000000000000000e+00,-1.601711215170797e-02,-1.601651680022090e-02,-1.601651680022090e-02,0.000000000000000e+00,2.290625640677343e-04,2.290625640677343e-04,-1.145322364707618e-06
7.603195510527096e+00,0.000000000000000e+00,-1.137032705258146e-06,0.000000000000000e+00,-1.570159944662640e-02,-1.570099544302679e-02,-1.570099544302679e-02,0.000000000000000e+00,2.274046459939619e-04,2.274046459939619e-04,-1.137032705258146e-06
7.604577909710828e+00,0.000000000000000e+00,-1.128621377462162e-06,0.000000000000000e+00,-1.538839537097705e-02,-1.538778241876372e-02,-1.538778241876372e-02,0.000000000000000e+00,2.257223944536682e-04,2.257223944536682e-04,-1.128621377462162e-06
7.605960308894560e+00,0.000000000000000e+00,-1.120084351556599e-06,0.000000000000000e+00,-1.507753412362423e-02,-1.507691193643776e-02,-1.507691193643776e-02,0.000000000000000e+00,2.240150035009558e-04,2.240150035009558e-04,-1.120084351556599e-06
7.607342708078292e+00,0.000000000000000e+00,-1.111417744000143e-06,0.000000000000000e+00,-1.476905099763504e-02,-1.476841930013054e-02,-1.476841930013054e-02,0.000000000000000e+00,2.222816964340347e-04,2.222816964340347e-04,-1.111417744000143e-06
7.608725107262025e+00,0.000000000000000e+00,-1.102617829604418e-06,0.000000000000000e+00,-1.446298233817887e-02,-1.446234086690799e-02,-1.446234086690799e-02,0.000000000000000e+00,2.205217282214380e-04,2.205217282214380e-04,-1.102617829604418e-06
7.610107506445757e+00,0.000000000000000e+00,-1.093681053778120e-06,0.000000000000000e+00,-1.415936549705673e-02,-1.415871400135667e-02,-1.415871400135667e-02,0.000000000000000e+00,2.187343879508297e-04,2.187343879508297e-04,-1.093681053778120e-06
7.611489905629489e+00,0.000000000000000e+00,-1.084604044853428e-06,0.000000000000000e+00,-1.385823878383103e-02,-1.385757702671844e-02,-1.385757702671844e-02,0.000000000000000e+00,2.169190012942648e-04,2.169190012942648e-04,-1.084604044853428e-06
7.612872304813221e+00,0.000000000000000e+00,-1.075383626462064e-06,0.000000000000000e+00,-1.355964141354285e-02,-1.355896917261004e-02,-1.355896917261004e-02,0.000000000000000e+00,2.150749329833815e-04,2.150749329833815e-04,-1.075383626462064e-06
7.614254703996953e+00,0.000000000000000e+00,-1.066016829925884e-06,0.000000000000000e+00,-1.326361345100170e-02,-1.326293051931259e-02,-1.326293051931259e-02,0.000000000000000e+00,2.132015892874991e-04,2.132015892874991e-04,-1.066016829925884e-06
7.615637103180686e+00,0.000000000000000e+00,-1.056500906625124e-06,0.000000000000000e+00,-1.297019575165374e-02,-1.296950193863681e-02,-1.296950193863681e-02,0.000000000000000e+00,2.112984204872456e-04,2.112984204872456e-04,-1.056500906625124e-06
7.617019502364418e+00,0.000000000000000e+00,-1.046833340305082e-06,0.000000000000000e+00,-1.267942989903801e-02,-1.267872503137331e-02,-1.267872503137331e-02,0.000000000000000e+00,2.093649233358746e-04,2.093649233358746e-04,-1.046833340305082e-06
7.618401901548150e+00,0.000000000000000e+00,-1.037011859280021e-06,0.000000000000000e+00,-1.239135813885143e-02,-1.239064206134864e-02,-1.239064206134864e-02,0.000000000000000e+00,2.074006435000248e-04,2.074006435000248e-04,-1.037011859280021e-06
7.619784300731882e+00,0.000000000000000e+00,-1.027034448491305e-06,0.000000000000000e+00,-1.210602330966172e-02,-1.210529588612607e-02,-1.210529588612607e-02,0.000000000000000e+00,2.054051779713272e-04,2.054051779713272e-04,-1.027034448491305e-06
7.621166699915614e+00,0.000000000000000e+00,-1.016899361374559e-06,0.000000000000000e+00,-1.182346877030907e-02,-1.182272988439174e-02,-1.182272988439174e-02,0.000000000000000e+00,2.033781774398181e-04,2.033781774398181e-04,-1.016899361374559e-06
7.622549099099347e+00,0.000000000000000e+00,-1.006605131489211e-06,0.000000000000000e+00,-1.154373832406037e-02,-1.154298788008999e-02,-1.154298788008999e-02,0.000000000000000e+00,2.013193486198269e-04,2.013193486198269e-04,-1.006605131489211e-06
7.623931498283079e+00,0.000000000000000e+00,-9.961505838618711e-07,0.000000000000000e+00,-1.126687613958654e-02,-1.126611406337820e-02,-1.126611406337820e-02,0.000000000000000e+00,1.992284565186340e-04,1.992284565186340e-04,-9.961505838618711e-07
7.625313897466811e+00,0.000000000000000e+00,-9.855348459935080e-07,0.000000000000000e+00,-1.099292666884719e-02,-1.099215290848527e-02,-1.099215290848527e-02,0.000000000000000e+00,1.971053266378873e-04,1.971053266378873e-04,-9.855348459935080e-07
7.626696296650543e+00,0.000000000000000e+00,-9.747573584791884e-07,0.000000000000000e+00,-1.072193456198714e-02,-1.072114908857826e-02,-1.072114908857826e-02,0.000000000000000e+00,1.949498470975325e-04,1.949498470975325e-04,-9.747573584791884e-07
7.628078695834275e+00,0.000000000000000e+00,-9.638178851876375e-07,0.000000000000000e+00,-1.045394457935368e-02,-1.045314738774582e-02,-1.045314738774582e-02,0.000000000000000e+00,1.927619706717082e-04,1.927619706717082e-04,-9.638178851876375e-07
7.629461095018008e+00,0.000000000000000e+00,-9.527165229471954e-07,0.000000000000000e+00,-1.018900150076828e-02,-1.018819261023230e-02,-1.018819261023230e-02,0.000000000000000e+00,1.905417167259211e-04,1.905417167259211e-04,-9.527165229471954e-07
7.630843494201740e+00,0.000000000000000e+00,-9.414537106837500e-07,0.000000000000000e+00,-9.927150032194678e-03,-9.926329487064203e-03,-9.926329487064203e-03,0.000000000000000e+00,1.882891730446170e-04,1.882891730446170e-04,-9.414537106837500e-07
7.632225893385472e+00,0.000000000000000e+00,-9.300302379556419e-07,0.000000000000000e+00,-9.668434709961147e-03,-9.667602580226791e-03,-9.667602580226791e-03,0.000000000000000e+00,1.860044975381484e-04,1.860044975381484e-04,-9.300302379556419e-07
7.633608292569204e+00,0.000000000000000e+00,-9.184472528304884e-07,0.000000000000000e+00,-9.412899802715083e-03,-9.412056184569114e-03,-9.412056184569114e-03,0.000000000000000e+00,1.836879198181250e-04,1.836879198181250e-04,-9.184472528304884e-07
7.634990691752936e+00,0.000000000000000e+00,-9.067062690484257e-07,0.000000000000000e+00,-9.160589211294758e-03,-9.159734227622134e-03,-9.159734227622134e-03,0.000000000000000e+00,1.813397426300514e-04,1.813397426300514e-04,-9.067062690484257e-07
7.636373090936669e+00,0.000000000000000e+00,-8.948091724169344e-07,0.000000000000000e+00,-8.911546366727299e-03,-8.910680167539133e-03,-8.910680167539133e-03,0.000000000000000e+00,1.789603431322806e-04,1.789603431322806e-04,-8.948091724169344e-07
7.637755490120401e+00,0.000000000000000e+00,-8.827582263826866e-07,0.000000000000000e+00,-8.665814126571018e-03,-8.664936889376572e-03,-8.664936889376572e-03,0.000000000000000e+00,1.765501740103746e-04,1.765501740103746e-04,-8.827582263826866e-07
7.639137889304133e+00,0.000000000000000e+00,-8.705560767267286e-07,0.000000000000000e+00,-8.423434669835701e-03,-8.422546599949043e-03,-8.422546599949043e-03,0.000000000000000e+00,1.741097644161329e-04,1.741097644161329e-04,-8.705560767267286e-07
7.640520288487865e+00,0.000000000000000e+00,-8.582057553307917e-07,0.000000000000000e+00,-8.184449390734375e-03,-8.183550721511987e-03,-8.183550721511987e-03,0.000000000000000e+00,1.716397207208488e-04,1.716397207208488e-04,-8.582057553307917e-07
7.641902687671598e+00,0.000000000000000e+00,-8.457106829636231e-07,0.000000000000000e+00,-7.948898791525535e-03,-7.947989784531238e-03,-7.947989784531238e-03,0.000000000000000e+00,1.691407270725704e-04,1.691407270725704e-04,-8.457106829636231e-07
7.643285086855330e+00,0.000000000000000e+00,-8.330746710386654e-07,0.000000000000000e+00,-7.716822374728644e-03,-7.715903319822391e-03,-7.715903319822391e-03,0.000000000000000e+00,1.666135457476339e-04,1.666135457476339e-04,-8.330746710386654e-07
7.644667486039062e+00,0.000000000000000e+00,-8.203019222961511e-07,0.000000000000000e+00,-7.488258534999019e-03,-7.487329750346262e-03,-7.487329750346262e-03,0.000000000000000e+00,1.640590172870811e-04,1.640590172870811e-04,-8.203019222961511e-07
7.646049885222794e+00,0.000000000000000e+00,-8.073970303658089e-07,0.000000000000000e+00,-7.263244450969334e-03,-7.262306282967894e-03,-7.262306282967894e-03,0.000000000000000e+00,1.614780604092017e-04,1.614780604092017e-04,-8.073970303658089e-07
7.647432284406526e+00,0.000000000000000e+00,-7.943649781691330e-07,0.000000000000000e+00,-7.041815977371632e-03,-7.040868800493220e-03,-7.040868800493220e-03,0.000000000000000e+00,1.588716716899897e-04,1.588716716899897e-04,-7.943649781691330e-07
