time_s,position_error_m,momentum_error
1.6637874300680885e-05,1.9835053113542948e-05,1.1673629463521591e-05
1.6658440276330658e-05,1.952884824246155e-05,5.486303350444583e-07
1.667900625198043e-05,1.843170312754566e-05,1.5527919625662712e-06
1.6699572227630203e-05,1.9360461125694565e-05,1.1483301779600107e-05
1.6720138203279976e-05,2.006498385387158e-05,8.14864097558207e-07
1.674070417892975e-05,1.9393988722269244e-05,1.1081661631875551e-05
1.676127015457952e-05,1.8493147481714867e-05,1.1047242201928348e-06
1.6781836130229294e-05,1.894227673078333e-05,6.166307748756542e-07
1.6802402105879067e-05,2.0253211033725082e-05,1.1767986526486576e-05
1.682296808152884e-05,1.9515005671839658e-05,5.353580466482691e-07
1.6843534057178612e-05,1.8648421168935202e-05,1.1428610124318384e-05
1.6864100032828385e-05,2.0198170311919375e-05,2.637785287110294e-06
1.6884666008478158e-05,2.017690000417369e-05,6.871669553659962e-07
1.690523198412793e-05,1.903910309836661e-05,1.1409048243482877e-05
1.6925797959777703e-05,1.8582854992870766e-05,5.922255683277136e-07
1.6946363935427476e-05,1.9197672213518803e-05,5.599993534825591e-06
1.696692991107725e-05,2.0105860338966947e-05,1.1140212970502473e-05
1.698749588672702e-05,1.903462761997418e-05,5.875446615046099e-07
1.7008061862376794e-05,1.8893861458041803e-05,1.1969212936939808e-05
1.7028627838026567e-05,2.052315861645603e-05,6.743217093279431e-07
1.704919381367634e-05,2.0253403961403683e-05,8.655594797027682e-07
1.7069759789326112e-05,1.9101132083337495e-05,1.1568522992254989e-05
1.7090325764975885e-05,1.9304108260941583e-05,5.441419478766831e-07
1.7110891740625658e-05,2.0095754966594588e-05,1.186233132124326e-05
1.713145771627543e-05,1.9803995112867444e-05,8.799687230068883e-07
1.7152023691925203e-05,1.8698484585676513e-05,9.95059904622334e-07
1.7172589667574976e-05,1.9760601610630668e-05,1.2097087777464948e-05
1.719315564322475e-05,2.0607790684308938e-05,9.134867317925077e-07
1.721372161887452e-05,1.9531113119540105e-05,1.1014334888192333e-05
1.7234287594524294e-05,1.9048059623308414e-05,3.3637621076574667e-06
1.7254853570174067e-05,2.0125207241748547e-05,6.699410402074915e-07
1.727541954582384e-05,2.0619972516931098e-05,1.1827223062012733e-05
1.7295985521473612e-05,1.8930363148773812e-05,8.408696600825539e-07
1.7316551497123385e-05,1.8744257764158873e-05,6.153301150281689e-06
1.7337117472773158e-05,2.1266775513944796e-05,1.1595856324844603e-05
1.735768344842293e-05,2.0175436494537457e-05,5.673552476228072e-07
1.7378249424072703e-05,1.8367027372324593e-05,1.1800076591011823e-05
1.7398815399722476e-05,1.9977609947667368e-05,6.152189540045009e-07
1.741938137537225e-05,2.0623345828932493e-05,5.767755464487094e-07
1.743994735102202e-05,1.916814159612754e-05,1.1441135026040046e-05
1.7460513326671794e-05,1.8450177858500983e-05,6.96899005271954e-07
1.7481079302321567e-05,1.978379411410653e-05,1.2042129233761566e-05
1.750164527797134e-05,2.0152380530914287e-05,7.362479928204835e-07
1.7522211253621112e-05,1.868469624344255e-05,1.055654841381159e-06
1.7542777229270885e-05,1.9503394903876733e-05,1.2238119711226513e-05
1.7563343204920658e-05,2.073665270240488e-05,1.0263223825031938e-06
1.758390918057043e-05,1.976151063202557e-05,1.102436847097201e-05
1.7604475156220203e-05,1.8903143696936184e-05,3.605330681398939e-06
1.7625041131869976e-05,1.9729850330358698e-05,6.132370659330456e-07
1.764560710751975e-05,2.033019436080637e-05,1.1809170419253255e-05
1.766617308316952e-05,1.8747839877330574e-05,8.319362361008361e-07
1.7686739058819294e-05,1.8415632329280377e-05,5.948403356405154e-06
1.7707305034469067e-05,2.0978397738882165e-05,1.1571266569737965e-05
1.772787101011884e-05,2.020002334303063e-05,6.507617448191547e-07
1.7748436985768612e-05,1.83043947040999e-05,1.1657959530526009e-05
1.7769002961418385e-05,1.958763835914459e-05,5.846635032632689e-07
1.7789568937068158e-05,2.0468381690194165e-05,5.792886110477233e-07
1.781013491271793e-05,1.9370527545489663e-05,1.1506932717523642e-05
1.7830700888367703e-05,1.8256729496213707e-05,8.437280462537684e-07
1.7851266864017476e-05,1.961858525778261e-05,1.2267314188699523e-05
1.787183283966725e-05,2.0498029988688405e-05,6.580433476523489e-07
1.789239881531702e-05,1.8883585113615554e-05,9.980984104046583e-07
1.7912964790966794e-05,1.9099696653081506e-05,1.2154268693822608e-05
1.7933530766616567e-05,2.0565412405537895e-05,1.0116481963270796e-06
1.795409674226634e-05,2.0054215124810287e-05,1.0955513283272674e-05
1.7974662717916112e-05,1.8502254842417178e-05,4.120103942424416e-06
1.7995228693565885e-05,1.9086222283627916e-05,5.703666987678759e-07
1.8015794669215658e-05,2.0347548784669817e-05,1.205307974620138e-05
1.803636064486543e-05,1.9158976935269896e-05,6.575997604609629e-07
1.8056926620515203e-05,1.801266500524796e-05,5.596605791792831e-06
1.8077492596164976e-05,2.0283333218382895e-05,1.1496577617063568e-05
1.809805857181475e-05,2.0231157834248448e-05,8.425695784374424e-07
1.811862454746452e-05,1.8643872755688714e-05,1.1661185809365833e-05
1.8139190523114294e-05,1.931726527894523e-05,5.903937358076634e-07
1.8159756498764067e-05,2.037697431855523e-05,5.97174876403952e-07
1.818032247441384e-05,1.9649978088399614e-05,1.1671991180593055e-05
1.8200888450063612e-05,1.8331654693318118e-05,8.441011085042959e-07
1.8221454425713385e-05,1.9336767399647082e-05,1.2370271286603748e-05
1.8242020401363158e-05,2.0751834469947408e-05,5.861950000275945e-07
1.826258637701293e-05,1.9240892007460567e-05,8.142800592143392e-07
1.8283152352662703e-05,1.8851767197889076e-05,1.228484126278745e-05
1.8303718328312476e-05,2.0759585199361614e-05,1.1903193323023146e-06
1.832428430396225e-05,2.0378441066794626e-05,1.095826481604879e-05
1.834485027961202e-05,1.8550230759427073e-05,4.584565192919472e-06
1.8365416255261794e-05,1.9283718720432857e-05,5.863042160306768e-07
1.8385982230911567e-05,2.0649583601662342e-05,1.2191773993580694e-05
1.840654820656134e-05,1.9210678935323286e-05,7.71891204676762e-07
1.8427114182211112e-05,1.823749058015425e-05,5.431172082666277e-06
1.8447680157860885e-05,2.0997737138478355e-05,1.1823619018905343e-05
1.8468246133510658e-05,2.0719741904763518e-05,8.240769416445911e-07
1.848881210916043e-05,1.8873312511010143e-05,1.1900007023427116e-05
1.8509378084810203e-05,1.9506569973137846e-05,5.974083821037037e-07
1.8529944060459976e-05,2.0572866939238648e-05,6.077276736719477e-07
1.855051003610975e-05,1.985479048709575e-05,1.1761150996363662e-05
1.857107601175952e-05,1.836693900511999e-05,1.010327144229374e-06
1.8591641987409294e-05,1.9825825922745046e-05,1.2732384090521071e-05
1.8612207963059067e-05,2.100896338738248e-05,6.503945672739466e-07
1.863277393870884e-05,1.9103211722024024e-05,1.048070452834727e-06
1.8653339914358612e-05,1.9184157394926727e-05,1.2626457374752068e-05
1.8673905890008385e-05,2.138884525220669e-05,1.317682546621366e-06
1.8694471865658158e-05,2.085531426874876e-05,1.0958437521720116e-05
1.871503784130793e-05,1.8570913299402285e-05,5.355804929932454e-06
1.8735603816957703e-05,1.9878937078582274e-05,6.107277257500651e-07
1.8756169792607476e-05,2.1577203598757032e-05,1.2489736985514098e-05
1.877673576825725e-05,1.9472436545031148e-05,9.576211483654704e-07
1.879730174390702e-05,1.8419480494687516e-05,5.473258973199614e-06
1.8817867719556794e-05,2.173094619342482e-05,1.2149352676882574e-05
1.8838433695206567e-05,2.1211881907259186e-05,8.770718489721922e-07
1.885899967085634e-05,1.8925017413633807e-05,1.2457414146747312e-05
1.8879565646506112e-05,2.055909480776393e-05,6.613554188628517e-07
1.8900131622155885e-05,2.1607483392706985e-05,6.477041055052149e-07
1.8920697597805658e-05,1.9857217833779734e-05,1.2102356921167616e-05
1.894126357345543e-05,1.8643428778855287e-05,1.026379925094959e-06
1.8961829549105203e-05,2.0703701364965723e-05,1.3030408812481579e-05
1.8982395524754976e-05,2.118725809613316e-05,8.354791647000937e-07
1.900296150040475e-05,1.896125612231129e-05,1.38899255539738e-06
1.902352747605452e-05,2.0231274178081063e-05,1.3220531819941437e-05
1.9044093451704294e-05,2.222534129167718e-05,1.4562816280774182e-06
1.9064659427354067e-05,2.090630961427434e-05,1.1287017296483777e-05
1.908522540300384e-05,1.9162471243223135e-05,5.821132760907994e-06
1.9105791378653612e-05,2.0733615584912088e-05,7.834365267081865e-07
1.9126357354303385e-05,2.1641292467900513e-05,1.256240469249923e-05
1.9146923329953158e-05,1.92726911614632e-05,1.219858849543459e-06
1.916748930560293e-05,1.918561725208101e-05,5.019936014226404e-06
1.9188055281252703e-05,2.1990274228714526e-05,1.2355806510784126e-05
1.9208621256902476e-05,2.0793721289969462e-05,6.342868761323557e-07
1.922918723255225e-05,1.8941136484005518e-05,1.268484229050729e-05
1.924975320820202e-05,2.1021440808349482e-05,7.837301378636832e-07
1.9270319183851794e-05,2.1634933667414832e-05,6.387537660064312e-07
1.9290885159501567e-05,1.9847885332698823e-05,1.2370839343786543e-05
1.931145113515134e-05,1.9344984527280915e-05,8.10681766981416e-07
1.9332017110801112e-05,2.1218716225125587e-05,1.3078455899478985e-05
1.9352583086450885e-05,2.111225599554262e-05,1.093844690669077e-06
1.9373149062100658e-05,1.9251800443714595e-05,1.3170697965292105e-06
1.939371503775043e-05,2.0667572168951243e-05,1.3366950701693143e-05
1.9414281013400203e-05,2.1895753417179654e-05,1.2818060846643337e-06
1.9434846989049976e-05,2.020181707855756e-05,1.1515026203606683e-05
1.945541296469975e-05,2.0034429416858038e-05,6.265267718619391e-06
1.947597894034952e-05,2.1507243340181443e-05,1.0708699157196741e-06
1.9496544915999294e-05,2.1362499434369776e-05,1.2661900772255405e-05
1.9517110891649067e-05,1.919480589700863e-05,1.1869292144456028e-06
1.953767686729884e-05,1.983762401712799e-05,4.4479071198933516e-06
1.9558242842948612e-05,2.2245932167469067e-05,1.2549078587313914e-05
1.9578808818598385e-05,2.054169822419896e-05,6.98488025505886e-07
1.9599374794248158e-05,1.932240765832926e-05,1.3431635322018758e-05
1.961994076989793e-05,2.224707028115466e-05,1.1220994599686157e-06
1.9640506745547703e-05,2.205416699419751e-05,6.513827549200419e-07
1.9661072721197476e-05,1.95650468761005e-05,1.2868232153673653e-05
1.968163869684725e-05,2.0585935032422186e-05,6.570632726195038e-07
1.970220467249702e-05,2.2334310996844034e-05,1.2970684450989696e-05
1.9722770648146794e-05,2.0549992416973184e-05,1.7896747141625865e-06
1.9743336623796567e-05,1.916337755658468e-05,1.5358654066502929e-06
1.976390259944634e-05,2.2190324535512785e-05,1.3858693839208939e-05
1.9784468575096112e-05,2.2293824142765088e-05,9.209966614719275e-07
1.9805034550745885e-05,1.99149095442817e-05,1.2023278896647564e-05
1.9825600526395658e-05,2.1327589165353752e-05,7.483775120987002e-06
1.984616650204543e-05,2.27648349615864e-05,1.4325925966020537e-06
1.9866732477695203e-05,2.1659814672204307e-05,1.3143307018528636e-05
1.9887298453344976e-05,2.0100290404074513e-05,1.128506600232563e-06
1.990786442899475e-05,2.1678082565803663e-05,3.3705503531978713e-06
1.992843040464452e-05,2.2849805757616486e-05,1.3136669945351966e-05
1.9948996380294294e-05,2.056375479362142e-05,1.0802220448708127e-06
1.9969562355944067e-05,2.0735873259414508e-05,1.4485432045575702e-05
1.999012833159384e-05,2.381922792862454e-05,1.2805589988422025e-06
2.0010694307243612e-05,2.271645917887345e-05,7.292840516995847e-07
2.0031260282893385e-05,2.0370303761293174e-05,1.3774470810839983e-05
2.0051826258543158e-05,2.2465281615126884e-05,9.602883346380875e-07
2.007239223419293e-05,2.369897844922571e-05,1.3374828203322867e-05
2.0092958209842703e-05,2.1047989202994697e-05,2.4023204033948214e-06
2.0113524185492476e-05,2.0553892368949423e-05,1.285265558674016e-06
2.013409016114225e-05,2.3745254679063314e-05,1.4656952579451093e-05
2.015465613679202e-05,2.3146327097159778e-05,7.004233634102828e-07
2.0175222112441794e-05,2.0928338215681095e-05,1.279757402977803e-05
2.0195788088091567e-05,2.364811283657408e-05,1.0515490433549849e-05
2.021635406374134e-05,2.464066212940513e-05,1.4816033016263162e-06
2.0236920039391112e-05,2.2866753885091748e-05,1.4205643732253206e-05
2.0257486015040885e-05,2.1840643891847075e-05,1.017543013057211e-06
2.0278051990690658e-05,2.3784522940947043e-05,2.369448438047002e-06
2.029861796634043e-05,2.45340160713853e-05,1.4325837476803163e-05
2.0319183941990203e-05,2.1951473075771445e-05,1.351885351175546e-06
2.0339749917639976e-05,2.2709571175574196e-05,1.578211732898266e-05
2.036031589328975e-05,2.540225412263908e-05,1.2209872749785971e-06
2.038088186893952e-05,2.3540510139954834e-05,1.0660848300772046e-06
2.0401447844589294e-05,2.215805193511244e-05,1.5083736478330006e-05
2.0422013820239067e-05,2.4787588123242596e-05,1.4399330531923115e-06
2.044257979588884e-05,2.5033347904744173e-05,1.3991218778297027e-05
2.0463145771538612e-05,2.2281124353507505e-05,2.9614031641035644e-06
2.0483711747188385e-05,2.2981772711988835e-05,8.268069210269836e-07
2.0504277722838158e-05,2.5520720120434484e-05,1.562194524025617e-05
2.052484369848793e-05,2.376903513144416e-05,8.305001467464483e-07
2.0545409674137703e-05,2.1934443846902903e-05,1.265446116430986e-05
2.0565975649787476e-05,2.565627723962572e-05,1.3524100266165823e-05
2.058654162543725e-05,2.5505091503758273e-05,1.220925154738458e-06
2.060710760108702e-05,2.2736720052752626e-05,1.4952070474471923e-05
2.0627673576736794e-05,2.3455954725638883e-05,6.801055336851727e-07
2.0648239552386567e-05,2.5152203431812126e-05,9.438745837311197e-07
2.066880552803634e-05,2.368835729864187e-05,1.4670858141005851e-05
2.0689371503686112e-05,2.2154270071408334e-05,1.2711816827710222e-06
2.0709937479335885e-05,2.4509877442992388e-05,1.59718359859295e-05
2.0730503454985658e-05,2.4669693188649633e-05,7.198401257615281e-07
2.075106943063543e-05,2.2031930080871128e-05,2.0110647163229805e-06
2.0771635406285203e-05,2.422297253651564e-05,1.598102452117557e-05
2.0792201381934976e-05,2.5806969019989934e-05,1.7074174373730513e-06
2.081276735758475e-05,2.3500822402643773e-05,1.40259039745918e-05
2.083333333323452e-05,2.339050146749326e-05,3.0029011356805885e-06
2.0853899308884294e-05,2.529339693619631e-05,1.5465891803235156e-06
2.0874465284534067e-05,2.422856704096496e-05,1.4677339064558167e-05
2.089503126018384e-05,2.174643351178292e-05,1.5038127535961374e-06
2.0915597235833612e-05,2.372525633860262e-05,9.459853056310619e-06
2.0936163211483385e-05,2.5204429477523685e-05,1.3989843223603119e-05
2.0956729187133158e-05,2.2219014965316853e-05,1.605634782233313e-06
2.097729516278293e-05,2.3060632031617888e-05,1.644526295676979e-05
2.0997861138432703e-05,2.5917852926186567e-05,1.7054972408250473e-06
2.1018427114082476e-05,2.3716877064765535e-05,1.7110767080167761e-06
2.103899308973225e-05,2.248445764074292e-05,1.5280851478260254e-05
2.105955906538202e-05,2.5204922891342135e-05,1.869074735295333e-06
2.1080125041031794e-05,2.4547884343406227e-05,1.3997703845666917e-05
2.1100691016681567e-05,2.179884613864203e-05,2.021162702243541e-06
2.112125699233134e-05,2.3704456743284218e-05,6.958268092707272e-07
2.1141822967981112e-05,2.4862016837688064e-05,1.4937948330479867e-05
2.1162388943630885e-05,2.1896659969102648e-05,1.6088237056831662e-06
2.1182954919280658e-05,2.2541645441313247e-05,1.558640820920561e-05
2.120352089493043e-05,2.5379660146751684e-05,4.6989637270677775e-06
2.1224086870580203e-05,2.2786728254389588e-05,1.1901525161754175e-06
2.1244652846229976e-05,2.2404793907135912e-05,1.6119149894726293e-05
2.126521882187975e-05,2.543503566907651e-05,1.9445760114042044e-06
2.128578479752952e-05,2.3988588940668303e-05,5.343896214742851e-06
2.1306350773179294e-05,2.2234748203761772e-05,1.4408828571079845e-05
2.1326916748829067e-05,2.4385536667767105e-05,1.531394790455e-06
2.134748272447884e-05,2.4002268465704218e-05,1.4141988108030982e-05
2.1368048700128612e-05,2.1271056170748354e-05,1.652068842952883e-06
2.1388614675778385e-05,2.2847984052948008e-05,1.082120298816128e-06
2.1409180651428158e-05,2.418584960929485e-05,1.4575063662886698e-05
2.142974662707793e-05,2.125561642419955e-05,1.6305181526594235e-06
2.1450312602727703e-05,2.2042466231244597e-05,1.5950591450619764e-05
2.1470878578377476e-05,2.480723010741748e-05,9.437989322910783e-07
2.149144455402725e-05,2.2240953815090133e-05,1.2391248691013731e-06
2.151201052967702e-05,2.182884994846765e-05,1.560572232351315e-05
2.1532576505326794e-05,2.4778129895579734e-05,2.1819550203977594e-06
2.1553142480976567e-05,2.3212182290466953e-05,1.2368145059231622e-05
2.157370845662634e-05,2.1218897066154472e-05,6.961901672463388e-06
2.1594274432276112e-05,2.3730191330226576e-05,1.5938599663274974e-06
2.1614840407925885e-05,2.3426321467296405e-05,1.3891846637913937e-05
2.1635406383575658e-05,2.0161193086859146e-05,1.8721646043747917e-06
2.165597235922543e-05,2.2092610287694764e-05,5.318756063782723e-06
2.1676538334875203e-05,2.3545823079983234e-05,1.3562002947397092e-05
2.1697104310524976e-05,2.0244908500636935e-05,1.8669695915463326e-06
2.171767028617475e-05,2.1513690429019545e-05,1.584859010019827e-05
2.173823626182452e-05,2.4297268664172433e-05,1.6690428658579942e-06
2.1758802237474294e-05,2.165446290264347e-05,1.7281305662799615e-06
2.1779368213124067e-05,2.1194375597002916e-05,1.4734920922147803e-05
2.179993418877384e-05,2.391303729087828e-05,2.1339732803444877e-06
2.1820500164423612e-05,2.2488709670396533e-05,1.2827384505310911e-05
2.1841066140073385e-05,2.032531971429679e-05,1.7480987762985216e-06
2.1861632115723158e-05,2.2738825460378905e-05,1.1143732956833795e-06
2.188219809137293e-05,2.2902629879409724e-05,1.4057219884842997e-05
2.1902764067022703e-05,2.0008863495804498e-05,1.659596046270657e-06
2.1923330042672476e-05,2.1428422104273225e-05,1.4481362961988413e-05
2.194389601832225e-05,2.3618564527862618e-05,6.425644167704868e-06
2.196446199397202e-05,2.1209173836220114e-05,1.2169939995947837e-06
2.1985027969621794e-05,2.1374468498106286e-05,1.5535650912890454e-05
2.2005593945271567e-05,2.423366729402248e-05,1.7315094849285007e-06
2.202615992092134e-05,2.3013466646813413e-05,4.345539229075218e-06
2.2046725896571112e-05,2.0850863039192847e-05,1.3904168530175981e-05
2.2067291872220885e-05,2.306182370266908e-05,1.156426459675253e-06
2.2087857847870658e-05,2.3881895695815532e-05,1.4474081044962786e-05
2.210842382352043e-05,2.1160876435978748e-05,1.5523016932396672e-06
2.2128989799170203e-05,2.1328781975082207e-05,1.8647491421177588e-06
2.2149555774819976e-05,2.446804703941583e-05,1.5153850922619673e-05
2.217012175046975e-05,2.277271749420084e-05,7.059951104855823e-07
2.219068772611952e-05,2.102975163907269e-05,1.5146867953336323e-05
2.2211253701769294e-05,2.4379421035996284e-05,8.325180072078172e-07
2.2231819677419067e-05,2.44535903426356e-05,9.744088518479109e-07
2.225238565306884e-05,2.199899965123497e-05,1.5086989677861285e-05
2.2272951628718612e-05,2.2592574300252434e-05,6.147691989032809e-07
2.2293517604368385e-05,2.4538526295114942e-05,1.4349060523981183e-05
2.2314083580018158e-05,2.3846015615585666e-05,8.316381051406086e-06
2.233464955566793e-05,2.2266087324558117e-05,1.2053752704276888e-06
2.2355215531317703e-05,2.3905656996222917e-05,1.6544134894393015e-05
2.2375781506967476e-05,2.544291672537785e-05,1.0267626616850462e-06
2.239634748261725e-05,2.435119054969167e-05,4.310036504102765e-06
2.241691345826702e-05,2.4055720485718367e-05,1.5722404786483927e-05
2.2437479433916794e-05,2.5649499616465625e-05,9.497492299721678e-07
2.2449757321379708e-05,2.6682284373293098e-05,9.904089723031055e-07
