time_s,energy_MeV
7.033563672237021e-06,209.24655189041752
7.054129647886794e-06,209.53877128893646
7.074695623536567e-06,209.53877128895397
7.095261599186339e-06,210.34294835999125
7.115827574836112e-06,211.1471803433885
7.136393550485885e-06,211.14718034381082
7.156959526135658e-06,211.43951970319307
7.17752550178543e-06,212.24524950705847
7.198091477435203e-06,213.050837292989
7.218657453084976e-06,213.05083729309965
7.2392234287347485e-06,213.85653774547455
7.259789404384521e-06,214.6640239352077
7.280355380034294e-06,214.15384116935172
7.300921355684067e-06,214.96126549673028
7.321487331333839e-06,215.76799863433035
7.342053306983612e-06,215.76799863449222
7.362619282633385e-06,216.57683940631608
7.383185258283158e-06,217.38634785664593
7.40375123393293e-06,216.87773929074515
7.424317209582703e-06,217.68608289271532
7.444883185232476e-06,218.4956865344531
7.4654491608822485e-06,219.30692735547316
7.486015136532021e-06,219.3069273558965
7.506581112181794e-06,220.11718302156152
7.527147087831567e-06,220.4172224627122
7.547713063481339e-06,220.41722246273594
7.568279039131112e-06,221.2294998496153
7.588845014780885e-06,222.0414377845284
7.609410990430658e-06,222.04143778495154
7.62997696608043e-06,222.34321139561385
7.650542941730203e-06,223.1569210034479
7.671108917379976e-06,223.15692100346314
7.691674893029748e-06,223.96995972767607
7.712240868679521e-06,224.7836874630161
7.732806844329294e-06,225.59898744881696
7.753372819979067e-06,225.0912074354485
7.77393879562884e-06,225.90576444553287
7.794504771278612e-06,226.7202903560344
7.815070746928385e-06,226.72029035619298
7.835636722578158e-06,227.53685529614552
7.85620269822793e-06,228.35315178122917
7.876768673877703e-06,227.84533444411647
7.897334649527476e-06,228.6611385933929
7.917900625177248e-06,229.4784458199227
7.938466600827021e-06,230.29624704294562
7.959032576476794e-06,230.29624704339543
7.979598552126567e-06,231.113527357078
8.00016452777634e-06,231.42300431311332
8.020730503426112e-06,231.42300431315
8.041296479075885e-06,232.2417576801212
8.061862454725658e-06,233.06030603739447
8.08242843037543e-06,233.06030603782116
8.102994406025203e-06,233.37370651777914
8.123560381674976e-06,234.19373628809524
8.144126357324748e-06,234.19373628810357
8.164692332974521e-06,235.0131116014037
8.185258308624294e-06,235.83389184854408
8.205824284274067e-06,236.65534285575637
8.22639025992384e-06,236.15130577612933
8.246956235573612e-06,236.97187015047348
8.267522211223385e-06,237.79329546333875
8.288088186873158e-06,237.7932954635146
8.30865416252293e-06,238.6159542846466
8.329220138172703e-06,239.43787040887764
8.349786113822476e-06,238.93230942535962
8.370352089472248e-06,239.7547620292543
8.390918065122021e-06,240.57817828055465
8.411484040771794e-06,240.578178280798
8.432050016421567e-06,241.40127505137406
